area,area_num_1,area_numbe,comarea,comarea_id,community,perimeter,shape_area,shape_len,coeff,bias,condo_coeff,condo_bias,sf_coeff,sf_bias,mf_coeff,mf_bias
0.0,11,11,0.0,0.0,JEFFERSON PARK,0.0,64868161.6818,44011.9571704,12180.303080377662,396264.20161607343,43556.5376838478,187126.41871206363,24781.005311889036,428014.46731005,-70359.31267165265,519928.61321802624
0.0,12,12,0.0,0.0,FOREST GLEN,0.0,89130893.6364,74493.821604,-20441.897519508697,563474.6941053078,88301.9755612558,262260.63252816186,-14762.31618793804,581871.7588030379,56118.53282851934,407852.0093257725
0.0,13,13,0.0,0.0,NORTH PARK,0.0,70288706.4343,41581.9486539,-42538.44711319133,432065.64557851857,-72861.92778128869,253806.7241884797,-46563.27055538006,503361.4011985114,122451.02112776699,517378.162017665
0.0,14,14,0.0,0.0,ALBANY PARK,0.0,53542230.8191,39339.0164387,102647.97724365175,346743.80527596036,64542.27029314754,222116.3979695795,-102284.75357406709,639833.9630184572,15948.283672978112,533531.8919189081
0.0,15,15,0.0,0.0,PORTAGE PARK,0.0,110196097.139,46520.6421377,-12357.732003144547,408351.830930238,9567.414910279102,174047.53606647425,-11388.085260461277,430976.1594714073,-1857.8715994322124,491965.67278998106
0.0,16,16,0.0,0.0,IRVING PARK,0.0,89611382.3106,49083.2240938,23626.02530585482,470474.28067986935,-57254.14140013147,271698.67295602587,-85688.75519016557,749490.9566714336,-28664.239536570767,550526.0583812323
0.0,17,17,0.0,0.0,DUNNING,0.0,103595001.175,54555.9925337,146.57404605685315,337744.65682526864,3943.866311350006,218002.23217912193,-8529.160572717907,364905.97969994333,-94525.10869820406,507917.9954188148
0.0,18,18,0.0,0.0,MONTCLARE,0.0,27576393.6325,22404.8521448,12231.661625830173,310827.7632845199,-7303.437107900246,194434.42119720977,-65846.58073568268,386869.6626798638,126115.70698371346,397332.642589857
0.0,19,19,0.0,0.0,BELMONT CRAGIN,0.0,109099414.689,43311.707379,-60594.471444463255,388865.83337351005,-15770.308257577417,218985.54997515172,-34406.385871726285,347420.7719508698,32345.747559355157,400176.8732273943
0.0,2,2,0.0,0.0,WEST RIDGE,0.0,98429094.8621,43020.6894583,-42095.78358550124,301805.6164934957,-38357.29424621689,178706.0593084576,27835.271456999777,480618.67834048806,-14147.816776622954,606351.0001833368
0.0,20,20,0.0,0.0,HERMOSA,0.0,32602059.4055,27179.0174378,-38154.38822890828,406445.92324870685,-310589.49400006485,275984.6962322244,-56972.61288682286,406259.09108130843,32504.20993834956,427804.46620275377
0.0,21,21,0.0,0.0,AVONDALE,0.0,55290595.473,34261.9334038,-25014.796219927786,520435.3458686166,843.6745762150388,343319.76128199755,-57398.455810909625,705499.9711596032,-77294.0850613638,611581.7981752263
0.0,22,22,0.0,0.0,LOGAN SQUARE,0.0,100057566.7,49213.4217488,109606.04500693944,497619.89130316343,6293.318990643993,410816.23770552536,-99.69263311221559,888706.6065922752,59969.036008372255,669117.196214099
0.0,23,23,0.0,0.0,HUMBOLDT PARK,0.0,100480876.502,48583.0643299,-93421.91281169107,396977.37667275843,-61605.04398756765,350688.0515149343,-176719.92258931883,439730.570107391,-96247.52279621085,440145.32968822663
0.0,24,24,0.0,0.0,WEST TOWN,0.0,127562904.597,55203.7186956,77733.08784291372,557072.1336165044,51800.041816682424,487067.59339006327,37160.68225434033,1169913.9440580902,-93585.90886422385,844000.8435101721
0.0,25,25,0.0,0.0,AUSTIN,0.0,199254203.427,75226.4749167,6945.001585718002,267395.8479543966,-12707.083400822567,154821.21860003987,-28965.982394893534,294487.0784625081,13191.88609500496,305733.9675939358
0.0,26,26,0.0,0.0,WEST GARFIELD PARK,0.0,36092848.8151,26238.5419796,42897.42176596764,231164.83183902272,-32631.161893965407,135526.73057761067,40761.765175128305,184055.03824869462,35175.58850932124,258670.91841503332
0.0,27,27,0.0,0.0,EAST GARFIELD PARK,0.0,53883220.8462,31514.6259565,15479.261225495864,273745.45585836616,-33665.3886502906,186280.78131623522,121432.69169268443,275847.0418444395,15844.80353578865,350180.30235896696
0.0,28,28,0.0,0.0,NEAR WEST SIDE,0.0,158492466.554,53003.5929406,91333.95711663387,455414.05956440687,125994.42137339828,443670.3811952704,-403615.82267144544,1169454.074768581,-338355.8310130366,767321.0272975052
0.0,29,29,0.0,0.0,NORTH LAWNDALE,0.0,89487422.0242,44959.4596627,51164.56545578828,248672.27371294427,-516816.6371681748,259999.9999999999,-12037.45145344287,214232.6540805704,26315.13860233128,271755.3634036311
0.0,3,3,0.0,0.0,UPTOWN,0.0,65095642.7289,46972.7945549,86200.01023973979,291279.63438701944,17052.520846597632,292582.5932390127,-16476.02494075469,1262749.6490616868,52584.66634247665,900833.4616728143
0.0,30,30,0.0,0.0,SOUTH LAWNDALE,0.0,127998297.867,49904.0452102,6142.151131204812,257156.7264493306,1107272.7272751075,78499.99999999999,46050.07211528379,182816.91783358494,22948.22540400764,294924.5592835467
0.0,31,31,0.0,0.0,LOWER WEST SIDE,0.0,81550723.6377,43229.3727036,1354.8683191100504,444500.7345203563,106674.19655301425,339393.96432342374,-74001.43976631071,488209.9755239528,-34335.37601615995,510069.9565740043
0.0,33,33,0.0,0.0,NEAR SOUTH SIDE,0.0,49769639.4541,45053.1651038,-54836.15455816171,428735.51354055887,-38878.03961774135,407371.1955939529,-66488.976591555,1253699.3558966708,0.0,0.0
0.0,34,34,0.0,0.0,ARMOUR SQUARE,0.0,27766196.0954,31948.5988398,96754.56106825516,345619.9811799908,-5338.044908975587,307827.4135904663,187873.9866893394,437698.70427591016,49463.29571101367,511812.24379234394
0.0,10,10,0.0,0.0,NORWOOD PARK,0.0,121959105.47,80368.3743778,-37538.19795352488,406669.66280296585,-24016.244626804353,176741.34260793676,-38603.61241237516,441291.4418530743,-143455.8015665021,607841.8937833719
0.0,8,8,0.0,0.0,NEAR NORTH SIDE,0.0,76675895.9728,57293.1649516,-196123.78094966855,554444.9724192574,-70795.32445927623,473600.3237135935,-774747.950786572,2715715.3446021853,0.0,0.0
0.0,32,32,0.0,0.0,LOOP,0.0,46335565.4586,39428.6729962,-5257.993352096796,449330.8753222825,-47085.77440900595,513714.5772750266,0.0,0.0,0.0,0.0
0.0,43,43,0.0,0.0,SOUTH SHORE,0.0,81812716.3958,44249.6461173,819.0471760368514,224376.13298174393,-1348.8172548090918,117574.4401892043,-21922.091023968398,306117.2911571769,41235.66401192432,298349.1805115846
0.0,44,44,0.0,0.0,CHATHAM,0.0,82320670.3112,42006.9450094,-503.1422195326206,222309.0914140655,-52447.47970313364,84528.28740203773,-41547.50014125833,247039.30912960353,-34521.41516979181,315154.7867880455
0.0,45,45,0.0,0.0,AVALON PARK,0.0,34852737.7366,27630.822534,-67868.31258077957,259819.79309425515,0.0,0.0,-69024.96553710029,260919.69255821258,-3533.786083220277,314076.7863219942
0.0,46,46,0.0,0.0,SOUTH CHICAGO,0.0,93272185.0092,52435.9794313,16701.114517141035,183512.38045510958,34573.73684617312,37143.198023958365,-6515.261454639346,182524.2308062369,31290.68926834021,193083.02875099628
0.0,47,47,0.0,0.0,BURNSIDE,0.0,16995983.2737,18137.9442529,-14482.194809246814,203887.96671040633,0.0,0.0,-15663.140143212837,212430.40923013497,-18714.21613512476,198636.38326611943
0.0,59,59,0.0,0.0,MCKINLEY PARK,0.0,39431799.6479,26014.0968371,-17440.208461823586,387520.59749902174,-126738.12542412512,296329.82637912495,47983.22247143899,371020.4221421991,53986.33629737728,372209.9383344441
0.0,6,6,0.0,0.0,LAKE VIEW,0.0,87214799.2728,51973.0968677,-4720.577462540415,453012.4211726031,-43657.3781858068,414009.7104932171,-378493.3104819694,1796043.1645670969,-76437.2857351888,1035262.0615381091
0.0,48,48,0.0,0.0,CALUMET HEIGHTS,0.0,48826241.5643,32925.3658706,5821.68576983995,221520.6141668089,0.0,0.0,18206.41180063544,211650.6194553212,-40581.21734443316,298269.523503684
0.0,49,49,0.0,0.0,ROSELAND,0.0,134313706.73,56632.7954292,-17255.039525681637,199567.84528243868,0.0,0.0,-25753.082821713055,201407.63571984065,29653.628562668782,198857.3452152914
0.0,5,5,0.0,0.0,NORTH CENTER,0.0,57054167.85,31391.6697542,156501.7942777668,683124.2457839799,-21061.80624050386,496627.17623153183,-261670.40960072028,1444843.8132337143,-64310.225842207095,824168.4801785543
0.0,50,50,0.0,0.0,PULLMAN,0.0,59001555.602,35572.0695077,-28109.350559678238,188187.72319397994,93375.0000000212,44999.999999999985,-86341.9069933414,229264.01383615882,2258.564220521573,170243.91431355005
0.0,51,51,0.0,0.0,SOUTH DEERING,0.0,303797059.66,80389.8718002,4098.323527596111,137119.9736801311,239999.99999946242,84999.99999999999,-9620.016279789143,160242.47059354474,135053.69446121503,134139.47088181408
0.0,52,52,0.0,0.0,EAST SIDE,0.0,83241728.0493,52274.1928493,-7115.39396390951,209593.00596996446,0.0,0.0,3203.427001375427,202389.9670758039,-6173.58754927068,215622.94482656947
0.0,53,53,0.0,0.0,WEST PULLMAN,0.0,99365198.0822,50023.8430008,-6365.901982091488,172971.2850564801,447999.99999999977,137999.99999999997,-4060.8924631264977,168982.67967029146,-41186.53804805883,210136.7697452182
0.0,54,54,0.0,0.0,RIVERDALE,0.0,98389497.4143,46455.4408571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,55,55,0.0,0.0,HEGEWISCH,0.0,145965741.437,73692.3821322,950.762902371884,208999.22115475129,0.0,0.0,-20450.73904276999,228867.066437469,25743.177092566166,154910.72037967332
0.0,56,56,0.0,0.0,GARFIELD RIDGE,0.0,117890778.429,60080.4479704,22078.305708101652,311740.1477113341,44634.325848073,100233.61720886869,31217.96551213761,316030.9120237439,137967.37614029268,333274.5937130839
0.0,57,57,0.0,0.0,ARCHER HEIGHTS,0.0,55922505.7212,31880.0210295,11851.49648032589,302699.72350476147,503999.9999990821,99999.99999999996,-29122.894741861914,302518.2523688266,102357.20250053595,356545.4277718869
0.0,58,58,0.0,0.0,BRIGHTON PARK,0.0,75892790.3114,36537.1343061,-45311.97779145034,321756.9043791433,57966.10169491433,219999.99999999997,-139539.76469576574,338521.0953041999,5709.88843303765,304319.4777241958
0.0,60,60,0.0,0.0,BRIDGEPORT,0.0,58291519.2767,32732.7183268,-14298.713110617868,484699.2543212517,-43077.00478804694,291813.96328501584,43097.883562299045,515557.88546365034,-27802.355349347883,482161.7417219587
0.0,61,61,0.0,0.0,NEW CITY,0.0,134636963.254,48133.595961,-30482.666995952517,230957.81664433205,-63011.668437336695,230130.27394845878,-32014.73935461131,222218.41822488687,5938.066686464175,229096.49787200522
0.0,62,62,0.0,0.0,WEST ELSDON,0.0,32711091.4259,26229.6956007,-30400.51428542829,282871.8413213887,30051.942328277113,129584.56211043506,-40677.5062047093,295180.7286813179,-105757.39979028849,424758.83628606284
0.0,63,63,0.0,0.0,GAGE PARK,0.0,61284896.1132,32294.1959107,-3806.231727742688,245561.26403733625,0.0,0.0,-6709.632847495032,237089.91410839377,-29124.541878125812,298591.4434098016
0.0,64,64,0.0,0.0,CLEARING,0.0,71145192.3827,45363.2861749,-57183.03929649099,307508.5668658802,5648.617128748591,148231.4501749369,-23134.416183895035,329986.14592455106,-225818.74650803293,480324.01011874207
0.0,65,65,0.0,0.0,WEST LAWN,0.0,82315301.6831,41934.4901309,-775.3034079524014,250335.0665931783,42193.32607491598,62357.37693129146,4123.270883852098,274326.9101898054,-141445.30233364968,367915.2424742053
0.0,66,66,0.0,0.0,CHICAGO LAWN,0.0,98279465.1151,40073.0998382,4246.275970037002,238639.46264928364,29032.258064497764,71999.99999999999,-2907.576238058044,228327.9540311866,6339.794937210036,289745.2996395538
0.0,67,67,0.0,0.0,WEST ENGLEWOOD,0.0,87947691.9478,40195.2033069,22769.611486275535,154218.51126164518,0.0,0.0,4506.578150573059,144526.77766326,18628.496573124918,198260.1581644482
0.0,68,68,0.0,0.0,ENGLEWOOD,0.0,85652323.0826,42316.8442973,1189.8355615357057,157066.8727476932,0.0,0.0,3913.9996502485164,121689.39687642377,252.9619298439905,202004.5259994274
0.0,69,69,0.0,0.0,GREATER GRAND CROSSING,0.0,98853167.7093,54645.3302996,-28686.8023879982,218336.53731303048,0.0,0.0,-18754.604028837006,200947.29172982898,-9440.740093716753,243030.8702561537
0.0,7,7,0.0,0.0,LINCOLN PARK,0.0,88316400.4728,49478.4277714,233398.31459218584,595255.8003035788,14453.681611621463,541670.366243449,-129368.79924977741,2246661.004642261,724757.3744138548,968532.6913509822
0.0,70,70,0.0,0.0,ASHBURN,0.0,135460337.208,54818.1546317,-8049.687940750004,262083.43480173976,-70452.14231770059,145486.23523195073,-3344.042253297708,262533.92594602983,306146.46053710947,321079.04800650757
0.0,71,71,0.0,0.0,AUBURN GRESHAM,0.0,105065353.602,46757.7217161,-5915.709006582463,223338.26746811968,0.0,0.0,-33701.532753136365,221930.31768892176,4802.062873870378,266813.74918504484
0.0,72,72,0.0,0.0,BEVERLY,0.0,88779363.9384,44591.4851009,-59200.08918010398,437448.0106089012,23923.521865812454,111441.75961129848,-136644.3586627454,505915.0742870937,84495.39930137155,274587.4132755961
0.0,73,73,0.0,0.0,WASHINGTON HEIGHTS,0.0,79635752.8769,42222.598163,-54968.63878488009,244444.06306362836,0.0,0.0,-65398.07574116045,254043.887845687,81931.1131454954,208901.1201270566
0.0,74,74,0.0,0.0,MOUNT GREENWOOD,0.0,75584290.0209,48665.1305392,-17809.38768569816,305072.49648939236,-8339.997013081613,140615.83186950625,-26861.461653044393,321890.4211687807,0.0,0.0
0.0,75,75,0.0,0.0,MORGAN PARK,0.0,91877340.6988,46396.419362,10421.501340786413,227394.3801151338,33115.30393457673,95963.12992690562,-1454.0553621259526,236942.78620998078,40994.060317255346,348711.0426111384
0.0,76,76,0.0,0.0,OHARE,0.0,371835607.687,173625.98466,135837.18626416646,156902.88634235432,33574.417124512,140234.1238863079,-17302.34896896924,443100.36841477314,-28532.45916545699,610352.2586879819
0.0,77,77,0.0,0.0,EDGEWATER,0.0,48449990.8397,31004.8309456,-125989.02207168317,383296.9188049787,-40888.29952078072,268889.36100871215,-248696.97329209652,1151363.9621789523,-218879.27231516017,883124.3013994269
0.0,9,9,0.0,0.0,EDISON PARK,0.0,31636313.7864,25937.226841,69679.36047326548,365941.59285816085,40651.54867917274,170939.15710856908,74132.75358909972,485517.2115431522,-239845.61334061134,682948.5377802036
