SOLD DATE,PROPERTY TYPE,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,LATITUDE,LONGITUDE
July-24-2020,Condo/Co-op,Chicago,IL,60653.0,181500.0,3.0,2.0,1170.0,,,,155.0,272.0,41.8151474,-87.6124631
March-30-2020,Condo/Co-op,Chicago,IL,60614.0,367000.0,2.0,1.5,,,,,,250.0,41.9197483,-87.6557132
June-5-2020,Condo/Co-op,Chicago,IL,60654.0,400000.0,2.0,1.5,1100.0,,2002.0,,364.0,798.0,41.8957828,-87.6377203
May-5-2023,Single Family Residential,Chicago,IL,60643.0,85000.0,3.0,2.0,,3136.0,1931.0,,,,41.698798,-87.6566233
January-7-2022,Condo/Co-op,Chicago,IL,60657.0,315000.0,2.0,1.0,,,1925.0,,,256.0,41.945167,-87.6575321
May-7-2021,Multi-Family (2-4 Unit),Chicago,IL,60651.0,461800.0,6.0,3.0,,5000.0,2021.0,,,,41.9033002,-87.7568131
May-29-2020,Condo/Co-op,Chicago,IL,60657.0,234000.0,1.0,1.0,700.0,,,,334.0,188.0,41.9459742,-87.6635729
November-19-2021,Single Family Residential,Chicago,IL,60637.0,749000.0,4.0,3.5,3000.0,11129.0,2021.0,,250.0,,41.7814527,-87.5991567
October-6-2023,Single Family Residential,Chicago,IL,60652.0,180000.0,3.0,2.0,1286.0,,1961.0,,140.0,,41.7440454,-87.7044126
April-27-2021,Condo/Co-op,Chicago,IL,60610.0,792500.0,4.0,3.0,2400.0,,1964.0,,330.0,1745.0,41.907619,-87.6281771
July-31-2019,Condo/Co-op,Chicago,IL,60657.0,163000.0,1.0,1.0,,,1954.0,,,452.0,41.9347042,-87.6390529
October-1-2021,Townhouse,Chicago,IL,60616.0,830000.0,3.0,3.0,2800.0,,2004.0,,296.0,330.0,41.8571922,-87.6195146
June-5-2023,Condo/Co-op,Chicago,IL,60657.0,1005000.0,4.0,2.5,2400.0,,2014.0,,419.0,248.0,41.9412936,-87.6575266
October-11-2022,Condo/Co-op,Chicago,IL,60610.0,607000.0,3.0,3.0,2330.0,,1973.0,,261.0,1931.0,41.9061626,-87.6261578
October-27-2022,Condo/Co-op,Chicago,IL,60612.0,625000.0,3.0,3.0,2300.0,,2003.0,,272.0,300.0,41.8946412,-87.6774721
November-7-2023,Condo/Co-op,Chicago,IL,60610.0,803000.0,4.0,4.5,3753.0,,1926.0,,214.0,4751.0,41.9106233,-87.6265826
May-17-2019,Condo/Co-op,Chicago,IL,60615.0,146000.0,2.0,2.0,,,1920.0,,,386.0,41.7987799,-87.6042052
April-25-2022,Condo/Co-op,Chicago,IL,60647.0,865000.0,3.0,2.5,,,2019.0,,,216.0,41.9225246,-87.7041562
April-16-2019,Condo/Co-op,Chicago,IL,60610.0,275000.0,1.0,1.0,850.0,,1988.0,,324.0,588.0,41.8988712,-87.6296283
July-15-2021,Condo/Co-op,Chicago,IL,60657.0,350000.0,1.0,1.0,850.0,,1957.0,,412.0,731.0,41.9334142,-87.6389061
June-15-2020,Vacant Land,Chicago,IL,60615.0,85000.0,,,,10740.0,,,,,41.7993236,-87.6221726
February-16-2021,Multi-Family (2-4 Unit),Chicago,IL,60646.0,490000.0,5.0,2.5,,3750.0,1946.0,,,,41.991462,-87.783968
April-26-2019,Multi-Family (2-4 Unit),Chicago,IL,60625.0,448000.0,5.0,4.0,,3920.0,1950.0,,,,41.9749224,-87.7181314
October-6-2021,Condo/Co-op,Chicago,IL,60659.0,194000.0,2.0,2.0,1135.0,,,,171.0,305.0,41.996047,-87.695701
June-17-2021,Single Family Residential,Chicago,IL,60622.0,930000.0,4.0,3.5,3071.0,,1990.0,,303.0,,41.9051364,-87.6770385
June-18-2021,Multi-Family (2-4 Unit),Chicago,IL,60638.0,392000.0,4.0,2.0,,3125.0,,,,,41.7958209,-87.767029
July-3-2023,Condo/Co-op,Chicago,IL,60647.0,525000.0,3.0,2.0,1400.0,6250.0,2014.0,,375.0,325.0,41.9177595,-87.6934294
October-24-2022,Condo/Co-op,Chicago,IL,60657.0,375000.0,2.0,1.0,1213.0,,1916.0,,309.0,461.0,41.9435435,-87.6748169
August-9-2023,Multi-Family (2-4 Unit),Chicago,IL,60634.0,375000.0,4.0,4.0,,5625.0,1927.0,,,,41.934798,-87.79472
June-2-2023,Townhouse,Chicago,IL,60614.0,865000.0,3.0,2.5,,2346.0,1987.0,,,,41.9118205,-87.6436813
November-2-2021,Condo/Co-op,Chicago,IL,60602.0,165000.0,1.0,1.0,670.0,,1929.0,,246.0,479.0,41.8826997,-87.6282649
December-2-2019,Condo/Co-op,Chicago,IL,60654.0,542500.0,2.0,2.0,1550.0,,,,350.0,710.0,41.8936715,-87.6387652
March-17-2023,Townhouse,Chicago,IL,60644.0,239000.0,5.0,1.5,1928.0,,1994.0,,124.0,,41.8837014,-87.7422499
June-10-2019,Condo/Co-op,Chicago,IL,60610.0,215000.0,1.0,1.0,,,1978.0,,,400.0,41.9061626,-87.6261578
August-31-2020,Single Family Residential,Chicago,IL,60647.0,1825000.0,5.0,3.5,,4800.0,,,,,41.9129,-87.6782037
July-1-2019,Single Family Residential,Chicago,IL,60638.0,302000.0,7.0,3.5,1700.0,3959.0,1924.0,,178.0,,41.7945377,-87.7975004
October-27-2022,Condo/Co-op,Chicago,IL,60622.0,465000.0,3.0,3.0,2300.0,,2005.0,,202.0,190.0,41.906926,-87.6893054
October-13-2020,Single Family Residential,Chicago,IL,60620.0,169800.0,5.0,2.0,2250.0,3998.0,1912.0,,75.0,,41.7469878,-87.6618699
May-13-2022,Single Family Residential,Chicago,IL,60652.0,290000.0,3.0,1.0,1091.0,3937.0,1956.0,,266.0,,41.7356833,-87.73146
March-4-2019,Townhouse,Chicago,IL,60608.0,409900.0,3.0,2.5,2000.0,950.0,2018.0,,205.0,230.0,41.846869,-87.681747
June-24-2022,Single Family Residential,Chicago,IL,60622.0,1055000.0,4.0,2.5,,3123.0,1889.0,,,,41.9080819,-87.6837978
April-17-2020,Condo/Co-op,Chicago,IL,60622.0,139800.0,2.0,1.0,,,,,,111.0,41.908073181,-87.69594117
December-9-2022,Condo/Co-op,Chicago,IL,60707.0,235000.0,2.0,2.0,1325.0,,2006.0,,177.0,250.0,41.9200874,-87.7880696
September-3-2021,Single Family Residential,Chicago,IL,60655.0,515000.0,4.0,2.0,2500.0,8755.0,1951.0,,206.0,,41.7038893,-87.7142209
May-25-2023,Multi-Family (2-4 Unit),Chicago,IL,60618.0,710000.0,5.0,3.0,,3143.0,,,,,41.9340879,-87.7044866
August-6-2021,Condo/Co-op,Chicago,IL,60642.0,545000.0,2.0,2.0,1600.0,,2003.0,,341.0,540.0,41.8935265,-87.6521491
March-25-2022,Multi-Family (2-4 Unit),Chicago,IL,60621.0,78671.0,7.0,2.0,,3049.0,1890.0,,,,41.7677472,-87.6375207
December-30-2021,Multi-Family (2-4 Unit),Chicago,IL,60636.0,75000.0,4.0,2.0,,,1897.0,,,,41.7765183,-87.6619469
September-2-2021,Condo/Co-op,Chicago,IL,60614.0,290000.0,1.0,1.0,,,1968.0,,,774.0,41.9177458,-87.6383219
June-29-2023,Condo/Co-op,Chicago,IL,60605.0,210000.0,1.0,1.0,1125.0,,,,187.0,724.0,41.8707463,-87.6263403
August-26-2021,Condo/Co-op,Chicago,IL,60622.0,455000.0,3.0,2.0,,,2003.0,,,384.0,41.8902165,-87.6612362
August-16-2021,Single Family Residential,Chicago,IL,60622.0,817000.0,3.0,3.5,,3149.0,2011.0,,,,41.9080594,-87.6899111
September-29-2023,Condo/Co-op,Chicago,IL,60602.0,841500.0,3.0,2.5,1758.0,,2005.0,,479.0,1380.0,41.8841055,-87.625965
June-4-2020,Condo/Co-op,Chicago,IL,60622.0,645000.0,2.0,2.0,1300.0,,2016.0,,496.0,270.0,41.899691,-87.6774911
August-4-2023,Condo/Co-op,Chicago,IL,60642.0,440000.0,3.0,2.0,2050.0,,1910.0,,215.0,255.0,41.8926678,-87.6572017
July-27-2021,Single Family Residential,Chicago,IL,60614.0,2450000.0,5.0,4.5,6000.0,3441.0,1893.0,,408.0,,41.9233995,-87.6505213
November-27-2019,Condo/Co-op,Chicago,IL,60605.0,310000.0,2.0,2.0,858.0,,2008.0,,361.0,561.0,41.871656,-87.6271385
October-10-2023,Townhouse,Chicago,IL,60657.0,605000.0,2.0,2.5,1950.0,,1995.0,,310.0,442.0,41.9417202,-87.6677068
July-30-2021,Single Family Residential,Chicago,IL,60614.0,1685000.0,4.0,3.5,,2613.0,1890.0,,,,41.9174894,-87.6451929
April-5-2022,Condo/Co-op,Chicago,IL,60640.0,319900.0,2.0,1.0,,,1920.0,,,418.0,41.9787841,-87.6658091
February-5-2021,Condo/Co-op,Chicago,IL,60653.0,255000.0,3.0,2.0,1600.0,,2005.0,,159.0,212.0,41.8135224,-87.6209652
October-23-2020,Multi-Family (2-4 Unit),Chicago,IL,60634.0,580000.0,8.0,3.0,,3750.0,1953.0,,,,41.960234,-87.7691736
July-18-2019,Single Family Residential,Chicago,IL,60630.0,524900.0,5.0,3.5,1950.0,4700.0,1914.0,,269.0,,41.9661695,-87.7573626
April-5-2019,Single Family Residential,Chicago,IL,60652.0,190000.0,3.0,1.0,1069.0,4556.0,1953.0,,178.0,,41.7452612,-87.7308684
March-24-2022,Multi-Family (2-4 Unit),Chicago,IL,60641.0,399900.0,5.0,3.0,,3484.0,1928.0,,,,41.9416414,-87.7579624
August-5-2020,Single Family Residential,Chicago,IL,60631.0,325000.0,4.0,2.0,840.0,5776.0,1938.0,,387.0,,41.9873457,-87.7897252
April-18-2023,Single Family Residential,Chicago,IL,60636.0,240000.0,4.0,2.0,2080.0,3125.0,1963.0,,115.0,,41.7673209,-87.6720021
February-14-2020,Condo/Co-op,Chicago,IL,60605.0,230000.0,1.0,1.0,,,2008.0,,,321.0,41.8622578,-87.624289
November-18-2020,Multi-Family (2-4 Unit),Chicago,IL,60622.0,975000.0,8.0,6.0,,4625.0,,,,,41.8995295,-87.6915207
June-30-2023,Single Family Residential,Chicago,IL,60628.0,165000.0,3.0,1.0,1040.0,3123.0,1963.0,,159.0,,41.7129743,-87.6275677
April-7-2022,Single Family Residential,Chicago,IL,60620.0,160000.0,3.0,1.5,1368.0,3005.0,1963.0,,117.0,,41.730401,-87.6485961
August-31-2022,Townhouse,Chicago,IL,60642.0,525000.0,2.0,2.5,1521.0,,2001.0,,345.0,325.0,41.8981553,-87.6550189
October-25-2019,Parking,Chicago,IL,60613.0,20500.0,,,,128.0,1971.0,,,75.0,41.9543734,-87.6469805
April-8-2022,Single Family Residential,Chicago,IL,60634.0,310000.0,3.0,2.0,1294.0,3598.0,1928.0,,240.0,,41.9410284,-87.8318944
June-9-2021,Single Family Residential,Chicago,IL,60616.0,687000.0,4.0,4.0,2900.0,,2021.0,,237.0,,41.843203,-87.639625
July-21-2023,Single Family Residential,Chicago,IL,60638.0,285000.0,3.0,2.5,1128.0,10890.0,1962.0,,253.0,,41.7761811,-87.7760206
April-30-2021,Multi-Family (2-4 Unit),Chicago,IL,60618.0,750000.0,6.0,2.0,,,1911.0,,,,41.9488382,-87.6836726
September-3-2019,Single Family Residential,Chicago,IL,60614.0,2600000.0,5.0,6.0,6200.0,5941.0,2001.0,,419.0,,41.9286639,-87.6607536
March-1-2023,Condo/Co-op,Chicago,IL,60657.0,399500.0,2.0,2.0,,,1993.0,,,270.0,41.9339593,-87.6632039
May-11-2021,Condo/Co-op,Chicago,IL,60645.0,185000.0,2.0,1.0,1200.0,,1929.0,,154.0,379.0,42.0065427,-87.6882988
March-3-2023,Condo/Co-op,Chicago,IL,60605.0,315000.0,1.0,1.0,1133.0,,,,278.0,549.0,41.8612054,-87.6284311
April-8-2021,Single Family Residential,Chicago,IL,60619.0,199900.0,3.0,2.0,2164.0,3720.0,1915.0,,92.0,,41.7577866,-87.6123704
November-18-2019,Multi-Family (2-4 Unit),Chicago,IL,60622.0,580000.0,5.0,2.0,,3720.0,1903.0,,,,41.8983,-87.6861737
August-17-2020,Townhouse,Chicago,IL,60614.0,715000.0,3.0,3.0,,,1989.0,,,444.0,41.911678,-87.642892
October-20-2022,Multi-Family (2-4 Unit),Chicago,IL,60618.0,465000.0,4.0,3.0,,,1912.0,,,,41.9594927,-87.7170115
April-5-2019,Single Family Residential,Chicago,IL,60636.0,80000.0,4.0,1.5,1400.0,3123.0,1954.0,,57.0,,41.7627427,-87.6761623
August-2-2019,Condo/Co-op,Chicago,IL,60634.0,214000.0,2.0,2.0,1100.0,,1999.0,,195.0,359.0,41.9571565,-87.7893695
August-7-2023,Single Family Residential,Chicago,IL,60628.0,225000.0,4.0,2.0,1094.0,3781.0,1954.0,,206.0,,41.7039569,-87.6092074
October-25-2019,Condo/Co-op,Chicago,IL,60654.0,575000.0,2.0,2.5,1710.0,,2002.0,,336.0,1160.0,41.8928358,-87.6415019
October-31-2019,Condo/Co-op,Chicago,IL,60660.0,150000.0,1.0,1.5,,,1961.0,,,567.0,41.9840286,-87.6546043
September-7-2023,Condo/Co-op,Chicago,IL,60614.0,650000.0,2.0,2.0,,,2012.0,,,112.0,41.9288297,-87.649924
May-12-2023,Condo/Co-op,Chicago,IL,60607.0,355000.0,2.0,2.0,1013.0,,2012.0,,350.0,503.0,41.8765303,-87.6347529
December-15-2021,Single Family Residential,Chicago,IL,60614.0,960000.0,4.0,3.5,2810.0,2922.0,,,342.0,,41.9263354,-87.6648847
November-3-2021,Single Family Residential,Chicago,IL,60609.0,405000.0,3.0,2.5,1300.0,2975.0,1968.0,,312.0,,41.8265996,-87.6450966
March-22-2019,Multi-Family (2-4 Unit),Chicago,IL,60617.0,175000.0,5.0,2.0,,3049.0,1917.0,,,,41.7381928,-87.5536166
January-31-2020,Single Family Residential,Chicago,IL,60630.0,347000.0,3.0,2.0,1510.0,4499.0,1937.0,,230.0,,41.9792026,-87.7492927
June-6-2022,Condo/Co-op,Chicago,IL,60613.0,200000.0,1.0,1.0,800.0,,1970.0,,250.0,675.0,41.9542371,-87.648457
May-31-2022,Condo/Co-op,Chicago,IL,60614.0,876000.0,3.0,2.5,2500.0,,2009.0,,350.0,200.0,41.9322139,-87.6650975
September-16-2019,Single Family Residential,Chicago,IL,60632.0,235000.0,4.0,2.5,1800.0,3781.0,1920.0,,131.0,,41.795952,-87.7045662
June-2-2022,Single Family Residential,Chicago,IL,60638.0,305500.0,4.0,1.5,1000.0,3123.0,1960.0,,306.0,,41.79845,-87.7651681
April-9-2021,Single Family Residential,Chicago,IL,60653.0,659000.0,5.0,3.5,3300.0,3393.0,2020.0,,200.0,,41.819032,-87.6180792
November-15-2022,Condo/Co-op,Chicago,IL,60625.0,170000.0,2.0,1.0,,,,,,231.0,41.9650187,-87.7197461
June-21-2022,Single Family Residential,Chicago,IL,60649.0,250000.0,3.0,2.0,2026.0,4072.0,1900.0,,123.0,,41.7686471,-87.5815793
September-15-2020,Single Family Residential,Chicago,IL,60647.0,1099000.0,5.0,3.5,2489.0,2976.0,2016.0,,442.0,,41.9137658,-87.6888565
March-28-2019,Condo/Co-op,Chicago,IL,60640.0,146000.0,1.0,1.0,650.0,,1968.0,,225.0,379.0,41.9816886,-87.6547103
July-15-2022,Condo/Co-op,Chicago,IL,60610.0,403000.0,2.0,2.0,1200.0,,2003.0,,336.0,389.0,41.9045744,-87.6373367
January-7-2019,Condo/Co-op,Chicago,IL,60605.0,525000.0,2.0,2.0,1386.0,,2008.0,,379.0,564.0,41.8642505,-87.6236871
June-29-2022,Condo/Co-op,Chicago,IL,60640.0,559000.0,3.0,2.0,,,2021.0,,,285.0,41.976502,-87.665467
February-1-2022,Townhouse,Chicago,IL,60638.0,190000.0,2.0,1.0,845.0,,1941.0,,225.0,,41.7772626,-87.7565648
July-29-2020,Condo/Co-op,Chicago,IL,60612.0,301000.0,3.0,2.0,1639.0,,2007.0,,184.0,352.0,41.8845516,-87.6837571
May-8-2019,Condo/Co-op,Chicago,IL,60660.0,85000.0,0.0,1.0,,,,,,217.0,41.9916165,-87.6560463
September-16-2021,Vacant Land,Chicago,IL,60621.0,13500.0,,,,4356.0,,,,,41.789121,-87.633531
July-14-2023,Condo/Co-op,Chicago,IL,60605.0,610000.0,2.0,2.5,1571.0,,2006.0,,388.0,928.0,41.8677548,-87.6246153
February-14-2022,Condo/Co-op,Chicago,IL,60613.0,164000.0,1.0,1.0,906.0,,1962.0,,181.0,607.0,41.9598845,-87.647122
March-1-2023,Condo/Co-op,Chicago,IL,60611.0,587500.0,3.0,2.0,1870.0,,1969.0,,314.0,1661.0,41.8990143,-87.6228548
August-20-2021,Condo/Co-op,Chicago,IL,60641.0,130000.0,1.0,1.0,,,,,,247.0,41.9603412,-87.7315369
February-8-2019,Condo/Co-op,Chicago,IL,60642.0,660000.0,3.0,2.0,,,2018.0,,,300.0,41.8937917,-87.6520848
June-20-2023,Condo/Co-op,Chicago,IL,60640.0,475000.0,2.0,2.0,1000.0,,,,475.0,269.0,41.9805701,-87.6655412
February-18-2022,Multi-Family (2-4 Unit),Chicago,IL,60614.0,620000.0,6.0,2.0,,3049.0,1884.0,,,,41.9300096,-87.6536093
November-1-2023,Condo/Co-op,Chicago,IL,60607.0,265000.0,1.0,1.0,,,2002.0,,,349.0,41.876095,-87.6512596
February-5-2021,Single Family Residential,Chicago,IL,60639.0,258000.0,3.0,1.0,1100.0,3876.0,1925.0,,235.0,,41.9296648,-87.7654331
October-27-2022,Single Family Residential,Chicago,IL,60629.0,319900.0,4.0,2.0,1088.0,5998.0,1960.0,,294.0,,41.783288,-87.7365257
November-26-2018,Single Family Residential,Chicago,IL,60652.0,242000.0,5.0,2.0,1640.0,4373.0,1949.0,,148.0,,41.7440133,-87.7067988
March-15-2023,Condo/Co-op,Chicago,IL,60614.0,235000.0,1.0,1.0,750.0,,1970.0,,313.0,302.0,41.925642,-87.6512509
July-17-2020,Single Family Residential,Chicago,IL,60659.0,241000.0,4.0,2.0,1728.0,4225.0,1956.0,,139.0,,41.9949907,-87.7272854
August-17-2021,Single Family Residential,Chicago,IL,60655.0,325000.0,4.0,2.0,1565.0,4268.0,1958.0,,208.0,,41.6787841,-87.6852085
May-28-2021,Condo/Co-op,Chicago,IL,60613.0,459000.0,3.0,2.0,,,1904.0,,,184.0,41.9486608,-87.6715911
March-30-2021,Single Family Residential,Chicago,IL,60615.0,360000.0,4.0,2.0,1248.0,3136.0,1905.0,,288.0,,41.7961182,-87.6040967
May-7-2021,Townhouse,Chicago,IL,60653.0,325000.0,3.0,2.5,1748.0,,2006.0,,186.0,203.0,41.8181235,-87.6053139
May-11-2022,Single Family Residential,Chicago,IL,60633.0,330000.0,4.0,2.0,2450.0,6250.0,1902.0,,135.0,,41.6516785,-87.5432585
December-2-2022,Multi-Family (2-4 Unit),Chicago,IL,60609.0,210000.0,4.0,3.0,,,,,,,41.8018129,-87.6670632
May-15-2023,Condo/Co-op,Chicago,IL,60614.0,215000.0,1.0,1.0,770.0,,1973.0,,279.0,616.0,41.9309314,-87.63996
September-16-2022,Condo/Co-op,Chicago,IL,60622.0,440000.0,2.0,2.0,1400.0,,2002.0,,314.0,205.0,41.9085268,-87.6672087
December-6-2021,Single Family Residential,Chicago,IL,60614.0,1720000.0,4.0,3.5,,3192.0,,,,,41.9277428,-87.6479186
November-13-2019,Single Family Residential,Chicago,IL,60631.0,760000.0,5.0,3.5,4164.0,8293.0,2008.0,,183.0,,41.9882636,-87.7952192
October-30-2020,Multi-Family (2-4 Unit),Chicago,IL,60615.0,865000.0,16.0,12.0,,,,,,,41.799804,-87.6230599
April-15-2021,Single Family Residential,Chicago,IL,60619.0,276000.0,5.0,3.0,2700.0,4835.0,,,102.0,,41.7489362,-87.6184644
October-16-2023,Single Family Residential,Chicago,IL,60638.0,240000.0,3.0,1.0,1080.0,4125.0,,,222.0,,41.8113083,-87.7515564
December-19-2022,Condo/Co-op,Chicago,IL,60653.0,322000.0,3.0,2.0,2000.0,,,,161.0,328.0,41.8158103,-87.617241
March-7-2023,Condo/Co-op,Chicago,IL,60610.0,226000.0,1.0,1.0,850.0,,1962.0,,266.0,776.0,41.9088719,-87.6320457
July-7-2022,Single Family Residential,Chicago,IL,60608.0,850000.0,5.0,4.5,4500.0,,2005.0,,189.0,,41.8336112,-87.6562813
October-28-2021,Multi-Family (2-4 Unit),Chicago,IL,60625.0,347000.0,6.0,2.0,,,1915.0,,,,41.9634087,-87.711683
August-1-2019,Multi-Family (2-4 Unit),Chicago,IL,60660.0,845000.0,8.0,5.0,,3920.0,,,,,41.9886488,-87.6706697
January-21-2021,Condo/Co-op,Chicago,IL,60642.0,387500.0,2.0,1.5,1300.0,,2016.0,,298.0,125.0,41.8950783,-87.6615663
May-21-2021,Condo/Co-op,Chicago,IL,60614.0,260000.0,2.0,2.0,1350.0,,1963.0,,193.0,975.0,41.925868,-87.6393368
October-1-2020,Single Family Residential,Chicago,IL,60609.0,344000.0,4.0,3.5,1452.0,3123.0,1910.0,,237.0,,41.8240893,-87.6437274
August-28-2023,Single Family Residential,Chicago,IL,60619.0,195000.0,3.0,2.0,,3125.0,1957.0,,,,41.7190985,-87.6192743
May-26-2020,Single Family Residential,Chicago,IL,60641.0,427000.0,4.0,3.0,,3075.0,1921.0,,,,41.9513577,-87.7482492
August-28-2020,Condo/Co-op,Chicago,IL,60657.0,545000.0,2.0,2.0,1506.0,,2004.0,,362.0,253.0,41.9465955,-87.6637
August-26-2021,Single Family Residential,Chicago,IL,60608.0,155000.0,4.0,2.0,1260.0,2395.0,1888.0,,123.0,,41.8489978,-87.6774402
December-4-2019,Single Family Residential,Chicago,IL,60643.0,175000.0,3.0,2.0,1211.0,3580.0,1945.0,,145.0,,41.7125844,-87.6463666
October-5-2023,Condo/Co-op,Chicago,IL,60654.0,335000.0,1.0,1.0,1100.0,,2003.0,,305.0,1075.0,41.892138,-87.6293649
April-29-2020,Condo/Co-op,Chicago,IL,60622.0,431500.0,2.0,2.0,,,2020.0,,,144.0,41.901758,-87.695201
October-29-2021,Single Family Residential,Chicago,IL,60638.0,268400.0,3.0,2.0,1099.0,,1959.0,,244.0,,41.7771155,-87.7759546
August-27-2022,Condo/Co-op,Chicago,IL,60608.0,245000.0,2.0,1.0,1000.0,,2007.0,,245.0,263.0,41.8595258,-87.6532458
September-14-2021,Multi-Family (2-4 Unit),Chicago,IL,60629.0,230000.0,6.0,3.0,,,1925.0,,,,41.7834964,-87.6901806
October-19-2021,Condo/Co-op,Chicago,IL,60622.0,542000.0,2.0,2.0,,,1996.0,,,205.0,41.9075162,-87.6801655
February-22-2023,Condo/Co-op,Chicago,IL,60642.0,489000.0,2.0,2.0,1600.0,,2005.0,,306.0,291.0,41.8943829,-87.6498516
August-1-2022,Condo/Co-op,Chicago,IL,60613.0,199000.0,2.0,1.0,1100.0,,1955.0,,181.0,787.0,41.9542313,-87.6458372
January-31-2022,Single Family Residential,Chicago,IL,60616.0,335000.0,4.0,2.5,1500.0,2700.0,,,223.0,,41.8361604,-87.6396711
October-22-2021,Townhouse,Chicago,IL,60609.0,449000.0,4.0,3.5,2340.0,,2020.0,,192.0,188.0,41.8235665,-87.673873
August-5-2021,Condo/Co-op,Chicago,IL,60611.0,2150000.0,3.0,3.0,2789.0,,1975.0,,771.0,1752.0,41.8976934,-87.6223109
November-11-2020,Condo/Co-op,Chicago,IL,60634.0,280000.0,3.0,2.0,1860.0,,1999.0,,151.0,483.0,41.9564734,-87.7894755
June-19-2020,Single Family Residential,Chicago,IL,60652.0,227500.0,5.0,1.5,1110.0,4007.0,1956.0,,205.0,,41.7513039,-87.7099622
March-31-2023,Multi-Family (2-4 Unit),Chicago,IL,60629.0,563000.0,8.0,3.0,,3750.0,1963.0,,,,41.7800794,-87.7249497
August-16-2021,Single Family Residential,Chicago,IL,60622.0,1725000.0,3.0,3.5,4965.0,2482.0,2010.0,,347.0,,41.914097,-87.6741593
July-14-2022,Condo/Co-op,Chicago,IL,60615.0,300000.0,3.0,2.0,2000.0,,2002.0,,150.0,311.0,41.808452,-87.6048887
March-18-2022,Multi-Family (2-4 Unit),Chicago,IL,60621.0,93000.0,4.0,4.0,,,1880.0,,,,41.7747518,-87.6352376
August-28-2020,Condo/Co-op,Chicago,IL,60610.0,442000.0,2.0,2.0,,,2009.0,,,322.0,41.8974481,-87.6395718
January-10-2019,Condo/Co-op,Chicago,IL,60657.0,650000.0,3.0,2.0,1579.0,,2016.0,,412.0,136.0,41.9431452,-87.6701916
September-7-2022,Condo/Co-op,Chicago,IL,60638.0,181000.0,2.0,1.0,900.0,,2006.0,,201.0,130.0,41.7799919,-87.7816751
May-28-2019,Single Family Residential,Chicago,IL,60646.0,640000.0,3.0,3.5,,5000.0,1936.0,,,,41.995508,-87.7611666
August-7-2019,Condo/Co-op,Chicago,IL,60616.0,344000.0,2.0,2.0,1054.0,,2007.0,,326.0,439.0,41.8546184,-87.6195225
July-29-2021,Single Family Residential,Chicago,IL,60659.0,391000.0,3.0,2.0,,4125.0,1953.0,,,,41.9971525,-87.6843273
April-10-2020,Condo/Co-op,Chicago,IL,60614.0,442500.0,2.0,2.5,1700.0,,2001.0,,260.0,334.0,41.9311755,-87.6753995
September-16-2020,Single Family Residential,Chicago,IL,60655.0,179900.0,2.0,1.0,1200.0,3811.0,,,150.0,,41.689057,-87.7009611
August-12-2020,Single Family Residential,Chicago,IL,60631.0,312500.0,2.0,2.0,1300.0,4621.0,1950.0,,240.0,,41.9848615,-87.8177259
November-7-2022,Condo/Co-op,Chicago,IL,60618.0,120000.0,1.0,1.0,750.0,,1929.0,,160.0,175.0,41.9573601,-87.7139135
March-9-2020,Vacant Land,Chicago,IL,60612.0,10.0,,,,3049.0,,,,,41.8798938,-87.698149
September-12-2019,Condo/Co-op,Chicago,IL,60614.0,582500.0,2.0,2.0,,,1995.0,,,375.0,41.9183338,-87.6564048
April-9-2021,Multi-Family (2-4 Unit),Chicago,IL,60641.0,360000.0,6.0,7.5,,3920.0,1910.0,,,,41.9413451,-87.749095
May-12-2022,Single Family Residential,Chicago,IL,60619.0,274000.0,5.0,2.0,1038.0,3750.0,1961.0,,264.0,,41.7474144,-87.5957044
July-16-2021,Single Family Residential,Chicago,IL,60630.0,469000.0,4.0,2.0,,5510.0,1932.0,,,,41.9654183,-87.7388812
June-16-2022,Multi-Family (2-4 Unit),Chicago,IL,60621.0,68000.0,7.0,3.0,,,1908.0,,,,41.7600472,-87.6410203
August-6-2021,Condo/Co-op,Chicago,IL,60614.0,695000.0,3.0,2.5,2518.0,,2007.0,,276.0,175.0,41.9224768,-87.6651454
February-1-2019,Condo/Co-op,Chicago,IL,60613.0,176000.0,1.0,1.0,750.0,,1974.0,,235.0,365.0,41.9486057,-87.6461403
September-11-2020,Single Family Residential,Chicago,IL,60639.0,290000.0,4.0,3.0,,3720.0,1926.0,,,,41.929007,-87.770681
June-15-2023,Condo/Co-op,Chicago,IL,60657.0,209900.0,1.0,1.0,600.0,,1920.0,,350.0,339.0,41.9436539,-87.6409625
December-15-2022,Condo/Co-op,Chicago,IL,60610.0,350000.0,2.0,1.0,,,1964.0,,,740.0,41.9088719,-87.6320457
April-9-2021,Condo/Co-op,Chicago,IL,60622.0,422000.0,2.0,2.0,1400.0,,2000.0,,301.0,140.0,41.8998867,-87.66955
March-28-2023,Single Family Residential,Chicago,IL,60619.0,250000.0,6.0,2.0,2700.0,3720.0,1920.0,,93.0,,41.7554799,-87.6135661
August-16-2021,Single Family Residential,Chicago,IL,60620.0,265000.0,6.0,3.0,2000.0,3720.0,1912.0,,133.0,,41.7499242,-87.6624938
