area,area_num_1,area_numbe,comarea,comarea_id,community,perimeter,shape_area,shape_len,coeff,bias,condo_coeff,condo_bias,sf_coeff,sf_bias,mf_coeff,mf_bias
0.0,2,2,0.0,0.0,WEST RIDGE,0.0,98429094.8621,43020.6894583,11405.862872471129,285883.00783393794,6134.032021243656,165505.12052990453,81828.43268487275,418174.472361812,53231.72884550143,511207.9420435895
0.0,20,20,0.0,0.0,HERMOSA,0.0,32602059.4055,27179.0174378,28881.735434533814,352043.9816012423,-26958.732329610746,192236.6004836555,-30771.299497113607,395073.1593251017,155656.3296099687,319481.496100657
0.0,21,21,0.0,0.0,AVONDALE,0.0,55290595.473,34261.9334038,33853.6495844748,454752.5151466558,67606.89652366289,352349.14904729126,62130.37540330727,562383.2941526149,3279.0529248115845,552908.5781921558
0.0,22,22,0.0,0.0,LOGAN SQUARE,0.0,100057566.7,49213.4217488,68936.86290204647,476247.36860503064,16968.42894606248,376187.431252037,-18310.92220593451,853893.3084088679,-69406.92913556258,668946.7748025489
0.0,23,23,0.0,0.0,HUMBOLDT PARK,0.0,100480876.502,48583.0643299,32234.90342380199,350426.75885659375,7700.916892266118,318390.98056210397,6721.059111983363,395328.49070188624,75367.67662365681,338537.9518183014
0.0,24,24,0.0,0.0,WEST TOWN,0.0,127562904.597,55203.7186956,75059.3628007169,517078.2826892647,45172.380171249744,465520.63032870105,-27688.70463472171,1045180.7716705552,59847.22691635133,767239.7150665545
0.0,25,25,0.0,0.0,AUSTIN,0.0,199254203.427,75226.4749167,-1769.9943431257402,288534.0898266221,62255.68839272135,126910.01270605944,260.9911674090821,273562.0681682472,38201.99973671123,311879.1523172093
0.0,26,26,0.0,0.0,WEST GARFIELD PARK,0.0,36092848.8151,26238.5419796,-53599.2583312217,262716.3934749822,-59550.2974614402,108375.79292251474,8997.640022502499,199023.56518393036,-30621.132112433967,289818.28595922154
0.0,27,27,0.0,0.0,EAST GARFIELD PARK,0.0,53883220.8462,31514.6259565,-21215.506406680386,279347.47794195695,68941.07922359902,120257.6889747474,-93009.38189008078,361062.8702686932,93336.26307672636,304362.4474926911
0.0,28,28,0.0,0.0,NEAR WEST SIDE,0.0,158492466.554,53003.5929406,67216.21269174857,447259.2241616831,68010.80020762226,452279.8808164445,-882615.0845539308,1249722.0772968759,15261.742843747943,880285.8172104866
0.0,29,29,0.0,0.0,NORTH LAWNDALE,0.0,89487422.0242,44959.4596627,20094.565944481892,230106.17717120927,-119975.59983736427,214366.2057747012,36829.28845611426,176543.1856298602,25230.960746150195,262083.3714933962
0.0,3,3,0.0,0.0,UPTOWN,0.0,65095642.7289,46972.7945549,6528.761216322571,324994.95604103693,-858.1357541850801,303914.881470878,394026.04857850494,925244.3755328902,136310.09223500712,784996.331114859
0.0,30,30,0.0,0.0,SOUTH LAWNDALE,0.0,127998297.867,49904.0452102,-43493.28435796915,281854.81402304076,-319268.2642582657,214520.13984995784,25871.79978614089,191415.81596626906,-45626.922354238086,320284.40199584916
0.0,31,31,0.0,0.0,LOWER WEST SIDE,0.0,81550723.6377,43229.3727036,-6067.782953713387,469521.2596775232,-35794.1049073735,410202.57535371964,9636.39565723195,505059.5365745077,-111239.90574943439,602273.3435834135
0.0,33,33,0.0,0.0,NEAR SOUTH SIDE,0.0,49769639.4541,45053.1651038,-2094.8401850363857,426216.32959432696,-37238.30966003054,420753.47054228105,-857209.2010296118,1717034.194604943,0.0,0.0
0.0,34,34,0.0,0.0,ARMOUR SQUARE,0.0,27766196.0954,31948.5988398,-16246.69157366727,384014.0999464416,11240.793562518731,264693.4611312407,997786.2284394435,426743.8544071585,-177385.36728428776,480832.7485623984
0.0,10,10,0.0,0.0,NORWOOD PARK,0.0,121959105.47,80368.3743778,8724.181277469292,365388.91094890324,22273.143405467632,155991.47798900885,6510.320928121146,399521.1219602266,10029.112478273495,475422.62401913106
0.0,8,8,0.0,0.0,NEAR NORTH SIDE,0.0,76675895.9728,57293.1649516,56074.30220629577,414534.429208605,26435.67232874224,419507.0607681554,192218.6757549727,2071058.9256476813,607895.9043413821,1279135.706072924
0.0,32,32,0.0,0.0,LOOP,0.0,46335565.4586,39428.6729962,-262944.89836838,616812.4489474237,-258093.7138917662,629933.0320562017,0.0,0.0,0.0,0.0
0.0,43,43,0.0,0.0,SOUTH SHORE,0.0,81812716.3958,44249.6461173,19293.99676484844,226990.83045661647,72.92680250300755,100466.57571442262,22476.479304733955,257033.37363922285,35757.43134287871,300678.2133326591
0.0,44,44,0.0,0.0,CHATHAM,0.0,82320670.3112,42006.9450094,-3974.0669494446975,233682.71750282354,18439.332166402317,38881.92361550597,-6928.250520473478,223986.3786188003,23026.464688549026,279300.65457997005
0.0,45,45,0.0,0.0,AVALON PARK,0.0,34852737.7366,27630.822534,-12729.77878817586,252161.76898738707,0.0,0.0,-21012.183912044162,253551.86430599616,91707.67183681496,218607.9435016023
0.0,46,46,0.0,0.0,SOUTH CHICAGO,0.0,93272185.0092,52435.9794313,18374.534703467765,169273.24166468784,-4499.483329101598,51731.087583546694,38535.03285198377,145915.9521398066,23795.4246284198,187230.08429253998
0.0,47,47,0.0,0.0,BURNSIDE,0.0,16995983.2737,18137.9442529,-61777.09239793721,209274.2393740927,0.0,0.0,-47818.25948818917,206583.80268059636,8282.815194169343,199218.37783232515
0.0,59,59,0.0,0.0,MCKINLEY PARK,0.0,39431799.6479,26014.0968371,-70187.9787090806,399659.09212918516,213910.96143742604,163844.41286586944,-69385.970688309,401578.9506982173,-98089.15249351092,440423.4444196994
0.0,6,6,0.0,0.0,LAKE VIEW,0.0,87214799.2728,51973.0968677,-12756.79331433305,456588.9284130144,-37909.341139127595,399836.96285350993,526980.1359918157,1220752.3541218927,9677.582097969858,997129.2853729517
0.0,48,48,0.0,0.0,CALUMET HEIGHTS,0.0,48826241.5643,32925.3658706,21714.098952585406,202263.69610450164,0.0,0.0,28266.430799852456,204911.36285827166,-114054.59903925097,272532.76896251796
0.0,49,49,0.0,0.0,ROSELAND,0.0,134313706.73,56632.7954292,44221.26868072304,150641.72742269628,0.0,0.0,55768.38131188562,145441.3181265633,-17771.71463257415,197893.33756623356
0.0,5,5,0.0,0.0,NORTH CENTER,0.0,57054167.85,31391.6697542,38095.69990282716,691240.2750710628,23513.823733963378,448714.9322365563,325085.8925199132,1043079.7813351869,-14941.237459156211,769173.9838580734
0.0,50,50,0.0,0.0,PULLMAN,0.0,59001555.602,35572.0695077,-74436.82828248543,195724.61745709804,314285.7142857958,109999.99999999999,-48573.65620104444,187328.2617087406,-116884.84382854776,216190.86315416565
0.0,51,51,0.0,0.0,SOUTH DEERING,0.0,303797059.66,80389.8718002,12140.709499889485,128747.34654040156,0.0,0.0,-20620.999104262275,165685.07433964175,79842.90941229284,143181.48493149012
0.0,52,52,0.0,0.0,EAST SIDE,0.0,83241728.0493,52274.1928493,60940.63659329495,138000.25729238917,0.0,0.0,54177.87338395039,147135.4186613259,67618.36186666769,146538.48274868962
0.0,53,53,0.0,0.0,WEST PULLMAN,0.0,99365198.0822,50023.8430008,17627.35863101733,148068.43048680513,0.0,0.0,22070.761282315238,148326.51079630433,23431.76687982415,155024.6589023365
0.0,54,54,0.0,0.0,RIVERDALE,0.0,98389497.4143,46455.4408571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,55,55,0.0,0.0,HEGEWISCH,0.0,145965741.437,73692.3821322,7472.6137171146465,196926.31403391802,0.0,0.0,-4936.215927257017,212657.7112732504,14194.822794410546,108921.72175390867
0.0,56,56,0.0,0.0,GARFIELD RIDGE,0.0,117890778.429,60080.4479704,19724.391644459578,296518.71938122646,37837.46351395884,73363.7490521361,18844.349043332055,304263.02887040837,97123.02848301911,341620.2686781191
0.0,57,57,0.0,0.0,ARCHER HEIGHTS,0.0,55922505.7212,31880.0210295,14165.371906435978,297807.4532662328,16200.685639639352,94813.62572781391,-24822.399593907,288543.8807052278,31473.127770238247,364272.3542030978
0.0,58,58,0.0,0.0,BRIGHTON PARK,0.0,75892790.3114,36537.1343061,34147.60094621373,269861.4650250241,0.0,0.0,26158.734344457735,249266.1408636795,25860.104799045956,288007.594285596
0.0,60,60,0.0,0.0,BRIDGEPORT,0.0,58291519.2767,32732.7183268,-42147.65356754662,472477.17662219494,142170.14815972297,203247.90834480163,-19561.009522845132,505557.51741940633,7497.742548918583,462923.25329065707
0.0,61,61,0.0,0.0,NEW CITY,0.0,134636963.254,48133.595961,32251.800636103384,214151.96422423367,115543.23288391583,177622.41415358876,-36149.84688165779,239967.20690118676,36066.71786773776,214729.52553119726
0.0,62,62,0.0,0.0,WEST ELSDON,0.0,32711091.4259,26229.6956007,23878.594804095675,271399.0755719779,-147757.9217813505,143771.1009610901,15532.471159949717,266810.3585339331,93853.87617756777,325071.4333558128
0.0,63,63,0.0,0.0,GAGE PARK,0.0,61284896.1132,32294.1959107,13682.33194143543,230776.01548469998,85714.28571433018,79999.99999999999,18045.728124944144,220412.3092852902,46405.0913359153,255821.8467533212
0.0,64,64,0.0,0.0,CLEARING,0.0,71145192.3827,45363.2861749,32847.67686488994,241871.5059815476,57626.40991204444,112515.72346104257,16054.787655769589,282345.3167206596,80113.66859001892,336379.55490139883
0.0,65,65,0.0,0.0,WEST LAWN,0.0,82315301.6831,41934.4901309,40758.95595638433,208963.4050778022,20811.877914255736,66905.07446124106,34176.61887401386,246804.36057243383,-50327.51571633766,348051.4472865942
0.0,66,66,0.0,0.0,CHICAGO LAWN,0.0,98279465.1151,40073.0998382,-16613.19575845561,250226.03001947489,0.0,0.0,24586.60573683245,205809.9501351766,-32143.729086557447,300557.0087039596
0.0,67,67,0.0,0.0,WEST ENGLEWOOD,0.0,87947691.9478,40195.2033069,-11620.129612124407,170574.31390679342,0.0,0.0,26510.710403593555,130835.33031925785,3639.0739711789984,198166.2496798619
0.0,68,68,0.0,0.0,ENGLEWOOD,0.0,85652323.0826,42316.8442973,12924.997505198007,165968.23838653698,0.0,0.0,-66318.25845095853,148442.5305110545,103252.11538906618,162673.97215229296
0.0,69,69,0.0,0.0,GREATER GRAND CROSSING,0.0,98853167.7093,54645.3302996,-19478.13036614127,237406.36693735642,-533793.103450017,84999.99999999999,-43628.18594607104,222082.32248655724,39299.08237615461,223990.37239482164
0.0,7,7,0.0,0.0,LINCOLN PARK,0.0,88316400.4728,49478.4277714,52754.84590147308,616347.6217685728,20811.15034075108,503178.0737387414,333058.38984533877,1935188.0504740665,-552096.1638523653,1616163.6193284139
0.0,70,70,0.0,0.0,ASHBURN,0.0,135460337.208,54818.1546317,26519.772369732855,232588.923213837,-103539.49187599073,123449.27684023888,30160.226852461066,233657.50482773632,300061.6468777499,255876.0074615827
0.0,71,71,0.0,0.0,AUBURN GRESHAM,0.0,105065353.602,46757.7217161,1120.1261989711354,229269.98005391305,-6.667285475189686e-11,29999.999999999996,14075.149643146906,201580.4999421233,-20711.487009187338,278441.6518486872
0.0,72,72,0.0,0.0,BEVERLY,0.0,88779363.9384,44591.4851009,-91859.13831785333,435258.7580174938,16806.360815627966,133938.3771054831,-90221.53689273706,451506.3300306554,-140717.21184754194,535269.0183446337
0.0,73,73,0.0,0.0,WASHINGTON HEIGHTS,0.0,79635752.8769,42222.598163,-4880.75644136201,233683.39487841848,0.0,0.0,1515.1565847101222,227777.78665961509,-45702.31160685832,275577.1209074149
0.0,74,74,0.0,0.0,MOUNT GREENWOOD,0.0,75584290.0209,48665.1305392,5382.100021004457,281188.5098001571,3217.0444505962782,133965.69768325158,23429.436119366273,293679.95845898194,0.0,0.0
0.0,75,75,0.0,0.0,MORGAN PARK,0.0,91877340.6988,46396.419362,28038.438911902515,238413.09944108603,33508.66922329161,93470.32012096165,19645.806128273118,258318.25911049749,-205703.71534504968,458940.0699849569
0.0,76,76,0.0,0.0,OHARE,0.0,371835607.687,173625.98466,103.57588729209559,226205.34489553067,17473.47489900927,143520.8557485052,11646.31165010245,410400.12964369176,36172.36209391326,574307.7997404146
0.0,77,77,0.0,0.0,EDGEWATER,0.0,48449990.8397,31004.8309456,-42016.649848043424,339925.18918176636,-11831.842344888479,262894.4739707348,-21418.182697207943,1029462.2980721283,7242.055028977291,732091.3409928728
0.0,9,9,0.0,0.0,EDISON PARK,0.0,31636313.7864,25937.226841,-4725.069569553577,396460.47749962105,29880.896524391843,169238.87027990638,19771.371092966445,476818.81035778916,185162.1830500525,370346.7417612649
