area,area_num_1,area_numbe,comarea,comarea_id,community,perimeter,shape_area,shape_len,coeff,bias,condo_coeff,condo_bias,sf_coeff,sf_bias,mf_coeff,mf_bias
0.0,3,3,0.0,0.0,UPTOWN,0.0,65095642.7289,46972.7945549,52276.28700588337,262994.7564322216,13860.28369083651,261314.1713786248,36864.03362659258,929786.8593978201,-11719.24557643096,717196.1750893753
0.0,30,30,0.0,0.0,SOUTH LAWNDALE,0.0,127998297.867,49904.0452102,12825.641294516423,191436.3831151851,0.0,0.0,46644.782908103894,121603.0026812991,38455.76314141428,197732.27147559417
0.0,31,31,0.0,0.0,LOWER WEST SIDE,0.0,81550723.6377,43229.3727036,112073.9342046362,370326.74884682806,16671.98584394949,336632.7887380496,231591.6032351355,323084.87373925117,233905.15118350292,375004.94663715136
0.0,33,33,0.0,0.0,NEAR SOUTH SIDE,0.0,49769639.4541,45053.1651038,-52703.80657754587,440715.08702185465,13446.29078976561,379013.0473445954,-1436061.2304971374,1326999.5584339062,0.0,0.0
0.0,34,34,0.0,0.0,ARMOUR SQUARE,0.0,27766196.0954,31948.5988398,-61045.24920329992,391134.9351726762,40636.485431357876,245738.21532454892,0.0,0.0,-60213.787143522684,535515.878924864
0.0,10,10,0.0,0.0,NORWOOD PARK,0.0,121959105.47,80368.3743778,34608.75098555055,335458.5321556438,668.2187292282125,160245.88445086026,22821.039973065217,358782.5514965655,11410.708598174104,455557.38079469674
0.0,8,8,0.0,0.0,NEAR NORTH SIDE,0.0,76675895.9728,57293.1649516,-7723.556142138022,456872.44431921944,-61633.42549724063,479707.1746366012,1352533.7052938764,900470.0854513117,2934373.276862864,1218176.2896072268
0.0,32,32,0.0,0.0,LOOP,0.0,46335565.4586,39428.6729962,-77086.02306706969,414764.03136378404,-60058.027131849456,433276.85852140264,0.0,0.0,0.0,0.0
0.0,43,43,0.0,0.0,SOUTH SHORE,0.0,81812716.3958,44249.6461173,46798.47583263384,177292.82272755555,5375.453170851955,88924.95213541189,22896.368301155828,168820.67874286082,-20189.83813637723,223122.1918339491
0.0,44,44,0.0,0.0,CHATHAM,0.0,82320670.3112,42006.9450094,17839.715082614945,166984.230252,-18870.832946477192,42731.82282478962,25018.17401462179,155626.1261940161,3272.7132502681875,202312.83337253393
0.0,45,45,0.0,0.0,AVALON PARK,0.0,34852737.7366,27630.822534,-38200.09597223898,196003.43523400128,0.0,0.0,-17153.90362181194,183042.59201410733,-110827.08262869522,287842.4573725153
0.0,46,46,0.0,0.0,SOUTH CHICAGO,0.0,93272185.0092,52435.9794313,109058.56319637256,94311.90372861523,0.0,0.0,85635.42496582343,89251.58374786643,61045.93602032969,108013.69863969994
0.0,47,47,0.0,0.0,BURNSIDE,0.0,16995983.2737,18137.9442529,7433.68939045728,134147.24126141466,0.0,0.0,2905.5458493450037,146046.24207192776,264442.1582695173,53344.140022183936
0.0,59,59,0.0,0.0,MCKINLEY PARK,0.0,39431799.6479,26014.0968371,46735.533940780624,284749.5745223286,-183023.16602315262,203103.60360360338,81547.27105783654,270669.64406222064,22259.182213509946,301773.4003448281
0.0,6,6,0.0,0.0,LAKE VIEW,0.0,87214799.2728,51973.0968677,18219.826123562074,442832.2395448493,61079.077721137866,319800.9762138079,-257503.48743425982,1540969.9707307408,-115635.46034758778,956548.1061528462
0.0,48,48,0.0,0.0,CALUMET HEIGHTS,0.0,48826241.5643,32925.3658706,59944.85164254125,146698.8805620737,0.0,0.0,46068.74762926563,152711.33366712913,163070.72873388618,121771.07004701678
0.0,49,49,0.0,0.0,ROSELAND,0.0,134313706.73,56632.7954292,8155.12933176159,112461.14029448159,0.0,0.0,2947.49956862751,120959.2330070869,5439.447900256731,106709.95782982495
0.0,5,5,0.0,0.0,NORTH CENTER,0.0,57054167.85,31391.6697542,-141053.44253311824,779066.6855522542,44428.99646015395,431575.34288426844,-284198.9297912874,1283725.3797079471,2704.5076908329033,710724.3084044111
0.0,50,50,0.0,0.0,PULLMAN,0.0,59001555.602,35572.0695077,39878.8770892073,81568.03265754788,-821828.5714270766,124899.99999999997,32739.9111674727,94222.43937661289,131233.69202223225,48130.81632655672
0.0,51,51,0.0,0.0,SOUTH DEERING,0.0,303797059.66,80389.8718002,34510.663631137184,74977.25321539748,0.0,0.0,16050.404126537607,88606.27368665092,72526.83879367306,90998.13832838494
0.0,52,52,0.0,0.0,EAST SIDE,0.0,83241728.0493,52274.1928493,34017.500444292855,111389.50209787428,0.0,0.0,55512.21770370026,104157.61179771402,-176437.31267884074,171018.55775148558
0.0,53,53,0.0,0.0,WEST PULLMAN,0.0,99365198.0822,50023.8430008,29056.62026397319,93351.16406387942,0.0,0.0,37919.04404687515,88621.74930985073,34093.92270845156,93311.6089778496
0.0,54,54,0.0,0.0,RIVERDALE,0.0,98389497.4143,46455.4408571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,55,55,0.0,0.0,HEGEWISCH,0.0,145965741.437,73692.3821322,25298.841111305763,127804.90942016589,0.0,0.0,32745.429543034825,129940.1351206976,206203.37683851243,59977.69642217748
0.0,56,56,0.0,0.0,GARFIELD RIDGE,0.0,117890778.429,60080.4479704,-11156.900821922873,267765.0220380646,-2710.4564556133305,105802.13610910927,-4669.291479601404,268120.7483988575,-2769.393878279587,303750.0762606344
0.0,57,57,0.0,0.0,ARCHER HEIGHTS,0.0,55922505.7212,31880.0210295,-12871.254578263924,248531.6604906819,3145.161290376252,96564.51612901909,30956.48482173986,209869.58648991052,96099.37033423105,259273.65214091502
0.0,58,58,0.0,0.0,BRIGHTON PARK,0.0,75892790.3114,36537.1343061,4791.572062412548,235449.0943339439,-85263.15789472876,212499.99999999997,-3869.474025395982,244562.565521165,13872.261807872821,228313.9818790207
0.0,60,60,0.0,0.0,BRIDGEPORT,0.0,58291519.2767,32732.7183268,48392.440856431196,401197.4482953733,39380.74326752724,232550.37444996936,26240.55140260238,480208.16517923406,-54091.79380688087,489870.56272543804
0.0,61,61,0.0,0.0,NEW CITY,0.0,134636963.254,48133.595961,40936.911410101246,132249.65139480043,-54537.34999887676,176863.81371503763,46413.775731101385,142774.39633440835,59179.20127993548,103578.39184603939
0.0,62,62,0.0,0.0,WEST ELSDON,0.0,32711091.4259,26229.6956007,18500.92953202289,211634.95247187608,33012.993322624614,85758.24006541495,47540.885229014035,192970.37417994736,50098.09720894156,297161.5894016191
0.0,63,63,0.0,0.0,GAGE PARK,0.0,61284896.1132,32294.1959107,-5891.447080790928,206467.92628018642,-9806.168018893815,64083.284622039646,17164.878663384094,178614.15993833484,-4240.242044027844,220878.7502515568
0.0,64,64,0.0,0.0,CLEARING,0.0,71145192.3827,45363.2861749,-50756.04819761222,264218.2284530686,868.5232342868567,112884.62196724533,-11025.002300965298,258753.36634462135,-29479.98012544842,338691.1755055472
0.0,65,65,0.0,0.0,WEST LAWN,0.0,82315301.6831,41934.4901309,-3178.578038690914,206815.28653612416,18721.29084220087,36153.58963876681,103.23775767516963,213097.65750725177,-35584.50240837108,317109.33987841883
0.0,66,66,0.0,0.0,CHICAGO LAWN,0.0,98279465.1151,40073.0998382,7668.011579191178,182492.20107785193,0.0,0.0,-7552.8060568105475,174686.75496437922,82741.57856499165,178800.88070885045
0.0,67,67,0.0,0.0,WEST ENGLEWOOD,0.0,87947691.9478,40195.2033069,44143.20698806129,53599.947013535515,0.0,0.0,37892.67065500847,41822.15566265233,33952.799132976725,74606.3500371729
0.0,68,68,0.0,0.0,ENGLEWOOD,0.0,85652323.0826,42316.8442973,14162.424752555915,96407.59279291015,0.0,0.0,26864.135368383635,40417.04747415602,9156.04708357423,107494.67022770777
0.0,69,69,0.0,0.0,GREATER GRAND CROSSING,0.0,98853167.7093,54645.3302996,1648.3481160165861,145501.71673970146,0.0,0.0,13980.141541156616,112198.56702309483,12272.11586140724,165233.68903607404
0.0,7,7,0.0,0.0,LINCOLN PARK,0.0,88316400.4728,49478.4277714,33860.23795815102,690571.7984661176,117974.70325752693,465697.9471021492,-94919.97615397333,1943543.5456623044,-68161.67725648651,1044469.1115395763
0.0,70,70,0.0,0.0,ASHBURN,0.0,135460337.208,54818.1546317,2858.7677592620216,201283.2953156239,24996.03555932329,54287.05797438901,12557.77685896701,197705.1193630616,23967.93747010436,313033.1990748058
0.0,71,71,0.0,0.0,AUBURN GRESHAM,0.0,105065353.602,46757.7217161,23490.01203692489,156257.2839525463,-26567.685589516903,16999.999999999996,8981.36551243665,152767.3758992628,44711.98958859669,171497.9865894286
0.0,72,72,0.0,0.0,BEVERLY,0.0,88779363.9384,44591.4851009,43639.500754570625,319133.0018431605,95359.43914196623,74854.17877349605,41585.495911488564,321999.3561111404,124082.48671196357,290189.456667198
0.0,73,73,0.0,0.0,WASHINGTON HEIGHTS,0.0,79635752.8769,42222.598163,10563.670017114793,167782.8802123492,-87561.29032258321,132399.99999999997,20628.87042862091,159686.45296711705,-121990.71651767168,221163.52147996868
0.0,74,74,0.0,0.0,MOUNT GREENWOOD,0.0,75584290.0209,48665.1305392,-30.214969255688775,257409.502865653,76661.70226248527,83622.36992205058,-930.2492173604021,261457.38495867967,0.0,0.0
0.0,75,75,0.0,0.0,MORGAN PARK,0.0,91877340.6988,46396.419362,33736.26222436078,187183.32257364364,-11515.060514093639,93270.32049069353,38331.42960862487,187231.8358135309,251234.90138125414,177075.93904490353
0.0,76,76,0.0,0.0,OHARE,0.0,371835607.687,173625.98466,69224.72847640312,192815.07959290972,-19774.319292378867,164525.84538229223,17058.92071853618,385910.03820948384,-98544.37105982365,568383.4184179525
0.0,77,77,0.0,0.0,EDGEWATER,0.0,48449990.8397,31004.8309456,-75300.78291307227,333634.0841754971,11403.031990271846,220016.8802043126,6370.581184293428,711388.382542,-59594.59186309616,699598.9852184991
0.0,9,9,0.0,0.0,EDISON PARK,0.0,31636313.7864,25937.226841,-63799.16082468607,407771.7252239289,-15183.81403830053,178698.44636531558,-139952.49191698144,534726.0644348606,-366784.771956451,532725.0282699101
