SOLD DATE,PROPERTY TYPE,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,LATITUDE,LONGITUDE
May-15-2019,Condo/Co-op,Chicago,IL,60657.0,845000.0,2.0,2.0,2000.0,,2006.0,,423.0,563.0,41.9368191,-87.6438929
November-8-2019,Single Family Residential,Chicago,IL,60628.0,184900.0,3.0,2.5,1800.0,3750.0,1939.0,,103.0,,41.710048,-87.6116756
December-30-2021,Single Family Residential,Chicago,IL,60628.0,90000.0,2.0,2.0,900.0,,1946.0,,100.0,,41.7154133,-87.6027727
May-10-2023,Condo/Co-op,Chicago,IL,60640.0,350000.0,3.0,2.0,1800.0,,1912.0,,194.0,313.0,41.9666909,-87.6564648
August-3-2023,Condo/Co-op,Chicago,IL,60611.0,375000.0,3.0,2.0,1639.0,,1965.0,,229.0,1344.0,41.8985263,-87.6196672
December-1-2021,Condo/Co-op,Chicago,IL,60622.0,784000.0,3.0,3.5,,,2021.0,,,195.0,41.8912613,-87.6702238
August-5-2020,Condo/Co-op,Chicago,IL,60657.0,500000.0,2.0,2.0,1600.0,,1918.0,,313.0,608.0,41.9422016,-87.6692559
February-28-2019,Condo/Co-op,Chicago,IL,60642.0,195000.0,0.0,1.0,700.0,,,,279.0,118.0,41.8943624,-87.6494208
November-1-2021,Condo/Co-op,Chicago,IL,60618.0,332000.0,2.0,2.0,1300.0,,,,255.0,300.0,41.952132,-87.725574
October-22-2020,Condo/Co-op,Chicago,IL,60611.0,240000.0,1.0,1.0,1049.0,,1926.0,,229.0,760.0,41.8946441,-87.6167234
March-25-2020,Condo/Co-op,Chicago,IL,60610.0,275000.0,1.0,1.0,800.0,,1970.0,,344.0,819.0,41.91056,-87.6327891
May-7-2021,Condo/Co-op,Chicago,IL,60647.0,375000.0,2.0,1.5,1100.0,,2001.0,,341.0,339.0,41.9137094,-87.6847317
May-7-2021,Condo/Co-op,Chicago,IL,60614.0,475000.0,2.0,2.0,,,,,,233.0,41.9141219,-87.6369839
August-31-2022,Condo/Co-op,Chicago,IL,60610.0,275000.0,1.0,1.0,,,,,,725.0,41.8988315,-87.6447015
March-24-2020,Single Family Residential,Chicago,IL,60641.0,315000.0,4.0,2.0,1750.0,3750.0,1939.0,,180.0,,41.9337878,-87.7611322
July-14-2023,Single Family Residential,Chicago,IL,60633.0,255000.0,3.0,2.0,1097.0,,1959.0,,232.0,,41.6594527,-87.5557892
October-19-2021,Condo/Co-op,Chicago,IL,60610.0,665000.0,3.0,2.5,1900.0,,2002.0,,350.0,804.0,41.9007827,-87.6322495
December-18-2020,Single Family Residential,Chicago,IL,60634.0,329900.0,5.0,2.0,1190.0,3528.0,1961.0,,277.0,,41.9358021,-87.7904226
March-1-2022,Condo/Co-op,Chicago,IL,60613.0,137500.0,1.0,1.0,,,,,,284.0,41.948492,-87.64645
May-20-2021,Condo/Co-op,Chicago,IL,60638.0,117000.0,2.0,1.5,960.0,,1974.0,,122.0,185.0,41.7750395,-87.7867474
April-26-2019,Condo/Co-op,Chicago,IL,60657.0,235000.0,1.0,1.0,970.0,,1924.0,,242.0,323.0,41.947034,-87.64453
October-19-2022,Multi-Family (2-4 Unit),Chicago,IL,60623.0,280000.0,5.0,2.0,,,,,,,41.8374349,-87.7355663
August-5-2021,Condo/Co-op,Chicago,IL,60614.0,227000.0,1.0,1.0,750.0,,1960.0,,303.0,622.0,41.9122822,-87.6354498
May-15-2023,Condo/Co-op,Chicago,IL,60601.0,310000.0,1.0,1.0,,,1974.0,,,640.0,41.8848951,-87.6153982
April-30-2019,Single Family Residential,Chicago,IL,60629.0,183000.0,4.0,2.0,1368.0,3750.0,1947.0,,134.0,,41.790894,-87.7277191
October-25-2021,Condo/Co-op,Chicago,IL,60605.0,265000.0,1.0,1.5,1100.0,,1915.0,,241.0,600.0,41.8750447,-87.6283943
July-13-2023,Condo/Co-op,Chicago,IL,60615.0,118000.0,1.0,1.0,1100.0,,1962.0,,107.0,848.0,41.8064982,-87.5866451
December-18-2019,Single Family Residential,Chicago,IL,60646.0,365000.0,3.0,2.5,1741.0,5449.0,1970.0,,210.0,,42.0063033,-87.7657053
March-14-2022,Condo/Co-op,Chicago,IL,60625.0,349000.0,2.0,2.0,,,,,,,41.962875,-87.7061822
March-31-2021,Condo/Co-op,Chicago,IL,60707.0,94000.0,1.0,1.0,600.0,,1974.0,,157.0,216.0,41.921904,-87.803462
May-19-2023,Multi-Family (2-4 Unit),Chicago,IL,60623.0,329300.0,9.0,3.0,,4200.0,1908.0,,,,41.8632509,-87.7076206
August-30-2021,Condo/Co-op,Chicago,IL,60642.0,379900.0,2.0,2.5,,,1928.0,,,203.0,41.8995747,-87.6633454
January-12-2023,Single Family Residential,Chicago,IL,60636.0,66500.0,3.0,1.5,1410.0,,1912.0,,47.0,,41.7915017,-87.6744581
March-1-2019,Single Family Residential,Chicago,IL,60660.0,650000.0,4.0,1.5,2851.0,4164.0,1906.0,,228.0,,41.989539,-87.6618009
February-24-2022,Multi-Family (2-4 Unit),Chicago,IL,60636.0,100000.0,6.0,2.0,,3049.0,1905.0,,,,41.7781405,-87.6689044
March-21-2019,Condo/Co-op,Chicago,IL,60613.0,130000.0,1.0,1.0,,,,,,299.0,41.951537,-87.6474512
December-15-2022,Single Family Residential,Chicago,IL,60616.0,600000.0,4.0,2.5,1919.0,,2005.0,,313.0,2.0,41.8555183,-87.6320563
November-23-2020,Single Family Residential,Chicago,IL,60629.0,219900.0,4.0,2.0,3780.0,3781.0,,,58.0,,41.7817515,-87.7389827
November-23-2021,Single Family Residential,Chicago,IL,60619.0,150000.0,4.0,1.5,1353.0,3136.0,1890.0,,111.0,,41.7602526,-87.6076258
July-29-2021,Single Family Residential,Chicago,IL,60629.0,261000.0,6.0,2.5,2000.0,3750.0,1926.0,,131.0,,41.7892104,-87.6861335
May-4-2020,Single Family Residential,Chicago,IL,60629.0,275000.0,6.0,3.0,2790.0,3763.0,1911.0,,99.0,,41.7796491,-87.7249432
September-11-2022,Parking,Chicago,IL,60611.0,31000.0,,,,,2008.0,,,88.0,41.8888012,-87.6263094
August-19-2019,Condo/Co-op,Chicago,IL,60610.0,241600.0,1.0,1.0,650.0,,1991.0,,372.0,513.0,41.9016475,-87.6318546
September-26-2023,Condo/Co-op,Chicago,IL,60605.0,200000.0,0.0,1.0,1000.0,,1904.0,,200.0,618.0,41.8734576,-87.6284325
March-3-2021,Single Family Residential,Chicago,IL,60620.0,225000.0,5.0,2.0,3000.0,2775.0,1890.0,,75.0,,41.7431741,-87.6484587
September-13-2021,Multi-Family (2-4 Unit),Chicago,IL,60617.0,332000.0,12.0,6.0,,5662.0,1903.0,,,,41.7406592,-87.5682616
August-23-2019,Condo/Co-op,Chicago,IL,60642.0,310000.0,2.0,1.0,,,1992.0,,,301.0,41.8916342,-87.6605046
August-11-2020,Multi-Family (2-4 Unit),Chicago,IL,60621.0,89900.0,3.0,3.0,,3049.0,1900.0,,,,41.7714146,-87.6528585
November-23-2020,Condo/Co-op,Chicago,IL,60605.0,445000.0,2.0,2.0,1232.0,,2002.0,,361.0,722.0,41.8651368,-87.6216764
April-16-2021,Townhouse,Chicago,IL,60622.0,732500.0,3.0,3.0,2100.0,,1991.0,,349.0,,41.9058303,-87.6738668
January-28-2020,Condo/Co-op,Chicago,IL,60657.0,347000.0,2.0,2.0,,,1917.0,,,457.0,41.9435435,-87.6748169
July-8-2022,Single Family Residential,Chicago,IL,60647.0,509000.0,3.0,2.0,1200.0,,1900.0,,424.0,,41.923899,-87.7166227
June-24-2022,Single Family Residential,Chicago,IL,60639.0,142000.0,3.0,1.0,1092.0,3750.0,1927.0,,130.0,,41.9228379,-87.7808214
August-15-2022,Condo/Co-op,Chicago,IL,60613.0,770000.0,4.0,3.0,2500.0,,2002.0,,308.0,317.0,41.948254,-87.66801
November-3-2023,Townhouse,Chicago,IL,60614.0,945000.0,4.0,3.5,,,1989.0,,,496.0,41.9186081,-87.6587701
August-31-2023,Single Family Residential,Chicago,IL,60628.0,90000.0,4.0,1.5,979.0,3005.0,1974.0,,92.0,,41.712303,-87.6359646
July-8-2021,Condo/Co-op,Chicago,IL,60610.0,995000.0,3.0,3.5,3603.0,,1920.0,,276.0,785.0,41.8977199,-87.6321383
September-24-2020,Single Family Residential,Chicago,IL,60629.0,229000.0,3.0,2.0,,3750.0,1945.0,,,,41.7681509,-87.7252462
April-1-2022,Multi-Family (2-4 Unit),Chicago,IL,60640.0,645000.0,6.0,3.0,,2613.0,1906.0,,,,41.9767231,-87.6575543
February-26-2021,Multi-Family (2-4 Unit),Chicago,IL,60641.0,410000.0,6.0,2.0,,3484.0,1917.0,,,,41.9516809,-87.7584992
August-28-2020,Condo/Co-op,Chicago,IL,60618.0,197500.0,2.0,1.0,1100.0,,1922.0,,180.0,162.0,41.9596564,-87.7065849
October-14-2022,Condo/Co-op,Chicago,IL,60647.0,372000.0,2.0,2.0,1400.0,,,,266.0,312.0,41.9213082,-87.7111616
October-6-2021,Condo/Co-op,Chicago,IL,60607.0,1155155.0,3.0,2.5,1846.0,,2021.0,,626.0,461.0,41.8804659,-87.6622391
November-2-2022,Condo/Co-op,Chicago,IL,60657.0,430000.0,2.0,2.0,1315.0,,2005.0,,327.0,240.0,41.939833,-87.675407
October-22-2021,Townhouse,Chicago,IL,60641.0,318000.0,3.0,2.0,1700.0,,2007.0,,187.0,185.0,41.9395025,-87.7401182
January-24-2022,Single Family Residential,Chicago,IL,60620.0,247500.0,4.0,2.0,1180.0,3123.0,1959.0,,210.0,,41.7254842,-87.6363152
August-22-2019,Single Family Residential,Chicago,IL,60644.0,245000.0,5.0,3.5,3200.0,7400.0,,,77.0,,41.8847393,-87.7744278
July-9-2021,Condo/Co-op,Chicago,IL,60614.0,1085000.0,3.0,2.0,2000.0,,2020.0,,543.0,290.0,41.9265842,-87.6518139
April-18-2019,Condo/Co-op,Chicago,IL,60607.0,530000.0,2.0,2.0,1300.0,,,,408.0,413.0,41.8809184,-87.659284
August-27-2020,Single Family Residential,Chicago,IL,60617.0,149000.0,3.0,1.5,1104.0,4521.0,1954.0,,135.0,,41.6884675,-87.5367845
May-7-2021,Multi-Family (2-4 Unit),Chicago,IL,60623.0,335000.0,9.0,4.0,,3750.0,1915.0,,,,41.8495545,-87.7140257
March-28-2023,Condo/Co-op,Chicago,IL,60660.0,270000.0,2.0,2.0,1646.0,,1969.0,,164.0,923.0,41.9913121,-87.6547605
June-12-2019,Single Family Residential,Chicago,IL,60638.0,316500.0,4.0,2.0,1161.0,4434.0,1960.0,,273.0,,41.7844002,-87.7751536
December-7-2021,Multi-Family (2-4 Unit),Chicago,IL,60624.0,95000.0,5.0,2.0,,,1915.0,,,,41.8673398,-87.7182429
November-5-2020,Condo/Co-op,Chicago,IL,60645.0,135000.0,2.0,2.0,1200.0,,1965.0,,113.0,648.0,42.0069775,-87.7084866
April-20-2020,Condo/Co-op,Chicago,IL,60613.0,190000.0,1.0,1.0,,,1973.0,,,361.0,41.9531896,-87.6482658
August-9-2021,Condo/Co-op,Chicago,IL,60615.0,136000.0,1.0,1.0,,,1928.0,,,288.0,41.7979324,-87.5893371
June-5-2020,Multi-Family (2-4 Unit),Chicago,IL,60609.0,34000.0,3.0,2.0,,3000.0,1885.0,,,,41.7969316,-87.6656795
October-13-2021,Condo/Co-op,Chicago,IL,60615.0,103500.0,1.0,1.0,750.0,,1971.0,,138.0,481.0,41.7979956,-87.5835119
May-1-2020,Condo/Co-op,Chicago,IL,60622.0,406000.0,2.0,2.0,1300.0,,2000.0,,312.0,254.0,41.8966726,-87.6802536
December-28-2018,Single Family Residential,Chicago,IL,60643.0,266000.0,3.0,1.5,1560.0,,1935.0,,171.0,,41.7271078,-87.6783577
May-21-2021,Single Family Residential,Chicago,IL,60631.0,350000.0,2.0,1.5,1272.0,4660.0,1943.0,,275.0,,42.010949,-87.8099738
January-7-2022,Single Family Residential,Chicago,IL,60655.0,299900.0,4.0,2.5,1799.0,3811.0,1920.0,,167.0,,41.68987,-87.701728
April-11-2023,Single Family Residential,Chicago,IL,60629.0,247500.0,3.0,1.0,1150.0,3750.0,1954.0,,215.0,,41.7691383,-87.7319791
July-14-2020,Condo/Co-op,Chicago,IL,60622.0,241000.0,2.0,1.0,900.0,,1918.0,,268.0,165.0,41.9088451,-87.6911749
December-4-2020,Condo/Co-op,Chicago,IL,60659.0,264500.0,2.0,2.0,1311.0,,1995.0,,202.0,467.0,41.9837135,-87.7255044
July-20-2022,Multi-Family (2-4 Unit),Chicago,IL,60609.0,310000.0,6.0,2.0,,,1904.0,,,,41.7947537,-87.6740148
December-17-2018,Condo/Co-op,Chicago,IL,60611.0,450000.0,1.0,1.5,1135.0,,2000.0,,396.0,831.0,41.8989536,-87.6261597
August-25-2021,Condo/Co-op,Chicago,IL,60660.0,500000.0,3.0,3.0,2200.0,,1995.0,,227.0,390.0,41.9877999,-87.6718489
September-3-2021,Single Family Residential,Chicago,IL,60634.0,349500.0,4.0,2.0,1217.0,4469.0,1970.0,,287.0,,41.9426773,-87.8119296
October-11-2023,Single Family Residential,Chicago,IL,60630.0,300000.0,2.0,1.0,1079.0,3750.0,1955.0,,278.0,,41.9698554,-87.7409997
February-18-2022,Townhouse,Chicago,IL,60614.0,825000.0,3.0,3.5,3022.0,,2003.0,,273.0,343.0,41.923973,-87.6665907
March-11-2022,Condo/Co-op,Chicago,IL,60661.0,252500.0,1.0,1.0,860.0,,1918.0,,294.0,476.0,41.8778774,-87.6435687
April-2-2019,Condo/Co-op,Chicago,IL,60661.0,301000.0,1.0,1.0,845.0,,2003.0,,356.0,528.0,41.879941,-87.6421575
December-11-2020,Condo/Co-op,Chicago,IL,60613.0,325000.0,3.0,2.0,1600.0,,,,203.0,430.0,41.9541179,-87.6673323
December-26-2018,Single Family Residential,Chicago,IL,60638.0,230000.0,4.0,3.0,1800.0,3781.0,1922.0,,128.0,,41.7945314,-87.7552748
July-6-2023,Multi-Family (2-4 Unit),Chicago,IL,60649.0,430000.0,10.0,4.0,,3125.0,1925.0,,,,41.7536845,-87.5848679
June-30-2022,Condo/Co-op,Chicago,IL,60614.0,197500.0,1.0,1.0,711.0,,1974.0,,278.0,613.0,41.912668,-87.6334836
November-12-2021,Single Family Residential,Chicago,IL,60629.0,160000.0,2.0,1.0,3150.0,3136.0,,,51.0,,41.7620785,-87.6870904
September-24-2021,Single Family Residential,Chicago,IL,60617.0,229000.0,4.0,2.0,1600.0,,1929.0,,143.0,,41.701421,-87.5629415
January-12-2022,Single Family Residential,Chicago,IL,60612.0,800000.0,3.0,2.0,1988.0,,1892.0,,402.0,,41.8932716,-87.6830179
December-20-2022,Condo/Co-op,Chicago,IL,60642.0,330000.0,2.0,1.5,,,,,,240.0,41.8926189,-87.6660313
July-18-2019,Parking,Chicago,IL,60607.0,45000.0,,,,,,,,57.0,41.8765303,-87.6347529
December-1-2021,Single Family Residential,Chicago,IL,60641.0,504000.0,4.0,3.0,2383.0,3998.0,1912.0,,211.0,,41.9461628,-87.7301709
October-7-2022,Single Family Residential,Chicago,IL,60651.0,425000.0,5.0,2.0,2200.0,,1904.0,,193.0,,41.9066381,-87.7151519
June-28-2021,Condo/Co-op,Chicago,IL,60647.0,390000.0,2.0,2.0,1300.0,,,,300.0,332.0,41.9311959,-87.7090023
May-19-2021,Single Family Residential,Chicago,IL,60628.0,178900.0,3.0,1.5,1012.0,3092.0,1971.0,,177.0,,41.7121352,-87.6269624
June-2-2020,Single Family Residential,Chicago,IL,60609.0,375000.0,3.0,2.5,2012.0,3136.0,1885.0,,186.0,,41.811904,-87.6396326
May-29-2020,Condo/Co-op,Chicago,IL,60660.0,138000.0,1.0,1.0,975.0,,1964.0,,142.0,325.0,41.9973786,-87.6715591
February-8-2022,Condo/Co-op,Chicago,IL,60654.0,330000.0,2.0,2.0,,,,,,680.0,41.8917527,-87.6359859
September-22-2023,Single Family Residential,Chicago,IL,60622.0,350000.0,3.0,2.0,1600.0,3125.0,1880.0,,219.0,,41.9095706,-87.6899111
March-4-2020,Single Family Residential,Chicago,IL,60634.0,444000.0,7.0,3.0,1981.0,5009.0,1994.0,,224.0,,41.934364,-87.790777
July-14-2021,Condo/Co-op,Chicago,IL,60657.0,432500.0,2.0,2.0,1250.0,,2000.0,,346.0,160.0,41.9405909,-87.6585936
February-8-2019,Condo/Co-op,Chicago,IL,60642.0,480000.0,2.0,2.0,,,1999.0,,,213.0,41.890983,-87.648498
July-1-2019,Single Family Residential,Chicago,IL,60634.0,245000.0,3.0,2.0,1014.0,3750.0,1949.0,,242.0,,41.9490224,-87.8179548
December-1-2020,Condo/Co-op,Chicago,IL,60616.0,390000.0,2.0,2.0,1102.0,,2005.0,,354.0,537.0,41.8561157,-87.6237061
August-18-2022,Single Family Residential,Chicago,IL,60644.0,121050.0,4.0,2.5,3343.0,,1900.0,,36.0,,41.8844865,-87.7579561
July-27-2022,Single Family Residential,Chicago,IL,60618.0,519900.0,3.0,3.0,,2700.0,1910.0,,,,41.9337329,-87.6883015
February-2-2022,Multi-Family (2-4 Unit),Chicago,IL,60608.0,500000.0,8.0,4.0,,,1890.0,,,,41.8529115,-87.6764897
March-12-2021,Multi-Family (2-4 Unit),Chicago,IL,60638.0,395000.0,4.0,3.0,,3484.0,1927.0,,,,41.7753938,-87.7698568
August-21-2020,Townhouse,Chicago,IL,60616.0,386000.0,3.0,3.0,1777.0,1250.0,1999.0,,217.0,181.0,41.8363792,-87.6112845
April-7-2022,Condo/Co-op,Chicago,IL,60660.0,349900.0,2.0,2.0,,,1920.0,,,367.0,41.9853526,-87.6637371
December-20-2019,Single Family Residential,Chicago,IL,60642.0,946345.0,4.0,2.5,,3097.0,1875.0,,,,41.8986788,-87.6646585
August-4-2021,Condo/Co-op,Chicago,IL,60614.0,800000.0,2.0,2.0,,,2021.0,,,156.0,41.9195633,-87.6518991
January-22-2019,Condo/Co-op,Chicago,IL,60660.0,123000.0,1.0,1.0,,,1978.0,,,529.0,41.9944051,-87.6549099
January-17-2020,Single Family Residential,Chicago,IL,60645.0,275000.0,3.0,2.0,2000.0,3720.0,1959.0,,138.0,,42.0189649,-87.7074281
July-1-2022,Multi-Family (2-4 Unit),Chicago,IL,60621.0,300000.0,10.0,4.0,,4791.0,1904.0,,,,41.7692976,-87.6427488
April-13-2020,Single Family Residential,Chicago,IL,60655.0,220000.0,2.0,1.0,1179.0,5336.0,1945.0,,187.0,,41.698782,-87.7164586
April-14-2023,Single Family Residential,Chicago,IL,60633.0,170000.0,3.0,1.0,1032.0,3750.0,1959.0,,165.0,,41.6502199,-87.5371708
July-25-2019,Condo/Co-op,Chicago,IL,60616.0,319900.0,1.0,1.0,968.0,,,,330.0,420.0,41.8553079,-87.6210253
July-2-2021,Condo/Co-op,Chicago,IL,60640.0,299900.0,2.0,2.0,,,,,,226.0,41.9688115,-87.6624938
October-7-2022,Condo/Co-op,Chicago,IL,60605.0,422500.0,2.0,2.0,1200.0,,2002.0,,352.0,696.0,41.8651368,-87.6216764
April-30-2021,Condo/Co-op,Chicago,IL,60622.0,475000.0,3.0,2.0,,,,,,233.0,41.8990392,-87.6725339
May-20-2019,Condo/Co-op,Chicago,IL,60647.0,581000.0,3.0,2.5,,,2016.0,,,262.0,41.9209216,-87.6888907
February-22-2023,Condo/Co-op,Chicago,IL,60657.0,290000.0,2.0,2.0,1200.0,,1953.0,,242.0,1060.0,41.9364544,-87.6375712
August-30-2021,Single Family Residential,Chicago,IL,60638.0,419900.0,3.0,2.5,3316.0,,1971.0,,127.0,,41.7924571,-87.7886496
May-14-2021,Condo/Co-op,Chicago,IL,60607.0,1260000.0,4.0,3.5,2853.0,,2019.0,,442.0,174.0,41.8783607,-87.6487292
June-5-2023,Single Family Residential,Chicago,IL,60643.0,400000.0,5.0,4.0,2700.0,,1918.0,,148.0,,41.7171975,-87.6536237
December-20-2018,Single Family Residential,Chicago,IL,60629.0,150000.0,6.0,2.0,1600.0,4373.0,1923.0,,94.0,,41.7770338,-87.6967102
August-27-2021,Condo/Co-op,Chicago,IL,60654.0,425000.0,2.0,2.0,1224.0,,1930.0,,347.0,580.0,41.8952667,-87.6424917
September-3-2020,Single Family Residential,Chicago,IL,60625.0,600000.0,6.0,3.0,2800.0,3750.0,1920.0,,214.0,,41.9709267,-87.7216677
April-12-2022,Single Family Residential,Chicago,IL,60646.0,446000.0,4.0,2.0,,5100.0,1954.0,,,,41.9914044,-87.7535175
May-1-2023,Multi-Family (2-4 Unit),Chicago,IL,60617.0,250000.0,6.0,2.0,,4375.0,1957.0,,,,41.7431086,-87.583085
October-14-2020,Vacant Land,Chicago,IL,60630.0,355000.0,,,,3049.0,,,,,41.9802055,-87.7611706
November-1-2021,Condo/Co-op,Chicago,IL,60657.0,540000.0,3.0,3.5,1800.0,,1999.0,,300.0,,41.9466952,-87.6702184
November-8-2023,Multi-Family (2-4 Unit),Chicago,IL,60630.0,589900.0,5.0,3.0,,3920.0,1954.0,,,,41.9815043,-87.7717403
May-10-2022,Condo/Co-op,Chicago,IL,60614.0,325000.0,2.0,1.0,1200.0,,1891.0,,271.0,248.0,41.9232734,-87.6552778
June-20-2022,Condo/Co-op,Chicago,IL,60614.0,188000.0,0.0,1.0,500.0,,1964.0,,376.0,235.0,41.9294044,-87.6409972
August-23-2019,Multi-Family (2-4 Unit),Chicago,IL,60618.0,975000.0,10.0,6.0,,3484.0,1911.0,,,,41.9595166,-87.6792559
June-17-2019,Single Family Residential,Chicago,IL,60630.0,602000.0,5.0,4.5,2618.0,5998.0,1906.0,,230.0,,41.9657216,-87.765538
March-18-2020,Condo/Co-op,Chicago,IL,60647.0,340000.0,2.0,2.0,1020.0,,2001.0,,333.0,280.0,41.9112938,-87.6792477
August-30-2023,Single Family Residential,Chicago,IL,60622.0,2443500.0,5.0,3.5,5080.0,4207.0,2003.0,,481.0,,41.9128928,-87.6717789
November-23-2021,Condo/Co-op,Chicago,IL,60614.0,784705.0,3.0,2.0,1660.0,,2021.0,,473.0,469.0,41.942504,-87.703487
May-5-2023,Multi-Family (2-4 Unit),Chicago,IL,60651.0,460000.0,6.0,3.0,,,1927.0,,,,41.9050271,-87.7348815
July-7-2022,Single Family Residential,Chicago,IL,60641.0,415000.0,5.0,3.0,2580.0,3781.0,1929.0,,161.0,,41.9320293,-87.75988
September-20-2023,Condo/Co-op,Chicago,IL,60642.0,230000.0,2.0,1.0,,,,,,137.0,41.8994668,-87.6663969
June-6-2022,Condo/Co-op,Chicago,IL,60615.0,775000.0,4.0,4.0,4000.0,,1929.0,,194.0,6658.0,41.8045309,-87.5844938
March-15-2022,Condo/Co-op,Chicago,IL,60613.0,317500.0,2.0,2.0,,,1962.0,,,958.0,41.9598845,-87.647122
April-30-2021,Single Family Residential,Chicago,IL,60647.0,914900.0,4.0,3.5,2850.0,2500.0,2021.0,,321.0,,41.911553,-87.697732
November-30-2022,Single Family Residential,Chicago,IL,60617.0,188000.0,4.0,2.0,1430.0,,1957.0,,131.0,,41.7094325,-87.565438
April-5-2021,Parking,Chicago,IL,60614.0,30000.0,,,,135.0,2010.0,,,184.0,41.9289022,-87.6398721
July-22-2022,Condo/Co-op,Chicago,IL,60605.0,225000.0,1.0,1.0,,,1910.0,,,292.0,41.8606229,-87.6228795
November-9-2020,Condo/Co-op,Chicago,IL,60610.0,575000.0,2.0,2.0,,,1995.0,,,525.0,41.9081697,-87.6349094
July-8-2022,Single Family Residential,Chicago,IL,60646.0,624900.0,5.0,3.0,3694.0,3750.0,1932.0,,169.0,,41.9925298,-87.7769514
March-15-2023,Condo/Co-op,Chicago,IL,60611.0,525000.0,1.0,1.5,1071.0,,2008.0,,490.0,1003.0,41.8888012,-87.6263094
June-30-2023,Condo/Co-op,Chicago,IL,60656.0,173000.0,2.0,1.0,1000.0,,1970.0,,173.0,195.0,41.974704,-87.8431724
July-7-2022,Condo/Co-op,Chicago,IL,60613.0,255000.0,2.0,1.5,1050.0,,1980.0,,243.0,510.0,41.9576643,-87.6482805
June-2-2020,Single Family Residential,Chicago,IL,60628.0,35000.0,3.0,2.0,1200.0,3136.0,1973.0,,29.0,,41.7031138,-87.6041925
May-5-2022,Condo/Co-op,Chicago,IL,60657.0,260000.0,1.0,1.0,,,1920.0,,,186.0,41.943492,-87.67711
July-22-2020,Condo/Co-op,Chicago,IL,60618.0,303000.0,2.0,2.0,1219.0,,2008.0,,249.0,310.0,41.9609889,-87.7176482
October-31-2023,Condo/Co-op,Chicago,IL,60615.0,540000.0,4.0,3.0,3200.0,,1920.0,,169.0,1221.0,41.802732,-87.596437
September-25-2020,Condo/Co-op,Chicago,IL,60640.0,380000.0,2.0,2.0,,,2006.0,,,193.0,41.9748432,-87.6622145
September-13-2023,Condo/Co-op,Chicago,IL,60649.0,154000.0,2.0,2.0,1100.0,,1920.0,,140.0,322.0,41.7669179,-87.5687442
November-8-2022,Condo/Co-op,Chicago,IL,60601.0,3442850.0,4.0,3.5,3002.0,,2021.0,,1147.0,2516.0,41.8856379,-87.6154707
April-17-2020,Single Family Residential,Chicago,IL,60628.0,155000.0,4.0,2.0,1160.0,3524.0,1966.0,,134.0,,41.7181868,-87.6330427
December-17-2021,Condo/Co-op,Chicago,IL,60640.0,270000.0,2.0,2.0,1250.0,,1974.0,,216.0,792.0,41.9812082,-87.6548082
July-26-2023,Condo/Co-op,Chicago,IL,60622.0,420000.0,3.0,2.5,2100.0,,2002.0,,200.0,231.0,41.9052748,-87.689867
August-3-2020,Condo/Co-op,Chicago,IL,60654.0,294000.0,1.0,1.0,958.0,,,,307.0,381.0,41.8946559,-87.6353552
September-25-2020,Single Family Residential,Chicago,IL,60641.0,300000.0,3.0,2.0,,4499.0,1918.0,,,,41.9459316,-87.7460218
February-20-2019,Multi-Family (2-4 Unit),Chicago,IL,60629.0,53000.0,5.0,2.0,,3750.0,,,,,41.7767773,-87.6863299
June-17-2021,Single Family Residential,Chicago,IL,60608.0,382000.0,4.0,2.5,1555.0,,1900.0,,246.0,,41.849209,-87.6789501
July-22-2022,Single Family Residential,Chicago,IL,60631.0,280000.0,2.0,1.0,700.0,,1926.0,,400.0,,41.9986656,-87.7969479
April-29-2019,Single Family Residential,Chicago,IL,60628.0,125000.0,3.0,2.0,1376.0,1986.0,1885.0,,91.0,,41.687828,-87.6086569
November-30-2021,Multi-Family (2-4 Unit),Chicago,IL,60618.0,585000.0,5.0,3.0,,3049.0,1927.0,,,,41.9559613,-87.7107383
May-2-2023,Condo/Co-op,Chicago,IL,60642.0,472500.0,2.0,1.0,,,1894.0,,,254.0,41.8919106,-87.656543
October-3-2022,Condo/Co-op,Chicago,IL,60657.0,467000.0,2.0,2.0,1500.0,,1996.0,,311.0,815.0,41.9409937,-87.6497855
February-8-2022,Single Family Residential,Chicago,IL,60617.0,152000.0,4.0,1.0,966.0,3476.0,,,157.0,,41.718193,-87.553379
June-24-2020,Single Family Residential,Chicago,IL,60655.0,229000.0,2.0,1.0,1050.0,4704.0,1949.0,,218.0,,41.6846875,-87.6868071
September-17-2020,Single Family Residential,Chicago,IL,60629.0,171500.0,5.0,2.0,915.0,3750.0,1952.0,,187.0,,41.790783,-87.7166667
September-14-2020,Single Family Residential,Chicago,IL,60617.0,102000.0,5.0,1.5,988.0,3123.0,1974.0,,103.0,,41.7006505,-87.5617105
January-28-2021,Single Family Residential,Chicago,IL,60638.0,240250.0,2.0,1.0,800.0,5357.0,,,300.0,,41.7894014,-87.7953728
June-2-2021,Condo/Co-op,Chicago,IL,60614.0,472500.0,2.0,2.0,1800.0,,1918.0,,263.0,796.0,41.915025,-87.655973
