the_geom,OBJECTID_1,PARK,PARK_NO,FACILITY_N,FACILITY_T,X_COORD,Y_COORD,GISOBJID
POINT (-87.66038187999914 42.01056035242505),2383,LOYOLA,115,SHUFFLEBOARD,SPECIAL,-87.66038188,42.01056035,5515
POINT (-87.66139118599327 42.010930762769114),2384,LOYOLA,115,BOXING CENTER,INDOOR,-87.66139119,42.01093076,5516
POINT (-87.70126192196153 41.7704886031208),2385,MARQUETTE (JACQUES),10,HORSESHOE COURT,OUTDOOR,-87.70126192,41.7704886,5517
POINT (-87.70130048874422 41.77049033600032),2386,MARQUETTE (JACQUES),10,HORSESHOE COURT,OUTDOOR,-87.70130049,41.77049034,5518
POINT (-87.70133905553796 41.770492067966636),2387,MARQUETTE (JACQUES),10,HORSESHOE COURT,OUTDOOR,-87.70133906,41.77049207,5519
POINT (-87.65458991039942 41.7749492107085),2388,OGDEN (WILLIAM),8,BOXING CENTER,INDOOR,-87.65458991,41.77494921,5525
POINT (-87.6797219393235 42.00911791521036),2389,PASCHEN (CHRISTIAN),1057,VOLLEYBALL,OUTDOOR,-87.67972194,42.00911792,5528
POINT (-87.72182778693646 41.98825004507185),2390,PETERSON (PEHR SAMUEL),452,BASKETBALL BACKBOARD,OUTDOOR,-87.72182779,41.98825005,5529
POINT (-87.72183056398765 41.98823072897861),2391,PETERSON (PEHR SAMUEL),452,BASKETBALL BACKBOARD,OUTDOOR,-87.72183056,41.98823073,5530
POINT (-87.73047076842627 41.83611759401303),2392,PIOTROWSKI (LILLIAN),230,WATER PLAYGROUND,OUTDOOR,-87.73047077,41.83611759,5531
POINT (-87.76375472171308 41.95564384306982),2393,PORTAGE,147,SENIOR CENTER,INDOOR,-87.76375472,41.95564384,5532
POINT (-87.66360564099074 41.90595021255396),2394,PULASKI (CASIMER),217,BASEBALL JR/SOFTBALL,OUTDOOR,-87.66360564,41.90595021,5533
POINT (-87.66363851599776 41.90666719048968),2395,PULASKI (CASIMER),217,GYMNASIUM,INDOOR,-87.66363852,41.90666719,5534
POINT (-87.54976936674916 41.75725220870729),2396,RAINBOW BEACH,1001,FOOTBALL/SOCCER COMBO FLD,OUTDOOR,-87.54976937,41.75725221,5535
POINT (-87.67005298656063 41.999259412312995),2397,SCHREIBER,1061,SPRAY FEATURE,OUTDOOR,-87.67005299,41.99925941,5543
POINT (-87.63890607819286 41.902616836617945),2398,SEWARD (WILLIAM),108,BASKETBALL COURT,OUTDOOR,-87.63890608,41.90261684,5544
POINT (-87.63891210139627 41.90269137953612),2399,SEWARD (WILLIAM),108,BASKETBALL BACKBOARD,OUTDOOR,-87.6389121,41.90269138,5545
POINT (-87.63890558645743 41.90253620305696),2400,SEWARD (WILLIAM),108,BASKETBALL BACKBOARD,OUTDOOR,-87.63890559,41.9025362,5546
POINT (-87.80009076257002 41.94371573653109),2401,SHABBONA,148,HORSESHOE COURT,OUTDOOR,-87.80009076,41.94371574,5547
POINT (-87.80002397072779 41.9437167732061),2402,SHABBONA,148,HORSESHOE COURT,OUTDOOR,-87.80002397,41.94371677,5548
POINT (-87.7995890073158 41.94357472131443),2403,SHABBONA,148,GYMNASTIC CENTER,INDOOR,-87.79958901,41.94357472,5549
POINT (-87.79952255129382 41.94367401717162),2404,SHABBONA,148,FITNESS CENTER,INDOOR,-87.79952255,41.94367402,5550
POINT (-87.65463616992868 41.870542800704214),2405,SHERIDAN (PHILIP HENRY),205,BOXING CENTER,INDOOR,-87.65463617,41.8705428,5551
POINT (-87.65730694112212 41.797733399621926),2406,SHERMAN (JOHN),7,LAGOON,OUTDOOR,-87.65730694,41.7977334,5552
POINT (-87.6586448491962 41.79830817564173),2407,SHERMAN (JOHN),7,VOLLEYBALL,OUTDOOR,-87.65864485,41.79830818,5553
POINT (-87.6575070050026 41.795580566543556),2408,SHERMAN (JOHN),7,FOOTBALL/SOCCER COMBO FLD,OUTDOOR,-87.65750701,41.79558057,5554
POINT (-87.63055641044151 41.92102610969641),2409,LINCOLN (ABRAHAM),100,LAGOON,OUTDOOR,-87.63055641,41.92102611,5587
POINT (-87.70911462727139 41.76818918542829),2410,MARQUETTE (JACQUES),10,LAGOON,OUTDOOR,-87.70911463,41.76818919,5588
POINT (-87.67794921591418 41.825298837997565),2411,MCKINLEY (WILLIAM),23,LAGOON,OUTDOOR,-87.67794922,41.82529884,5589
POINT (-87.66838495287689 41.694140014921146),2412,PROSPECT GARDENS,49,GARDEN,OUTDOOR,-87.66838495,41.69414001,5612
POINT (-87.6679910626075 41.720200695573325),2413,RIDGE PARK WETLANDS,490,WETLAND AREA,OUTDOOR,-87.66799106,41.7202007,5613
POINT (-87.65629074385528 41.75072179457629),2414,RENAISSANCE,168,GARDEN,OUTDOOR,-87.65629074,41.75072179,5614
POINT (-87.67500118382517 41.746986103112995),2415,DAWES (CHARLES G.),239,BASKETBALL BACKBOARD,OUTDOOR,-87.67500118,41.7469861,5616
POINT (-87.67523531895877 41.746984585749544),2416,DAWES (CHARLES G.),239,BASKETBALL BACKBOARD,OUTDOOR,-87.67523532,41.74698459,5617
POINT (-87.61851065512265 41.80502647576307),2417,HARDING (GEORGE),1033,BASKETBALL BACKBOARD,OUTDOOR,-87.61851066,41.80502648,5618
POINT (-87.64993425691344 41.843770725944346),2418,PALMISANO (HENRY),531,CASTING PIER,OUTDOOR,-87.64993426,41.84377073,5619
POINT (-87.6505557453253 41.84375762890597),2419,PALMISANO (HENRY),531,LAGOON,OUTDOOR,-87.65055575,41.84375763,5620
POINT (-87.65010580776102 41.842422682616586),2420,PALMISANO (HENRY),531,FOOTBALL/SOCCER COMBO FLD,OUTDOOR,-87.65010581,41.84242268,5621
POINT (-87.65128375667759 41.843582825051335),2421,PALMISANO (HENRY),531,WETLAND AREA,OUTDOOR,-87.65128376,41.84358283,5622
POINT (-87.81756959872106 42.004023195815236),2422,EDISON (THOMAS ALVA),62,MODEL TRAIN DISPLAY,SPECIAL,-87.8175696,42.0040232,5629
POINT (-87.53045971012112 41.71784152266641),2423,CALUMET,11,MODEL TRAIN DISPLAY,SPECIAL,-87.53045971,41.71784152,5630
POINT (-87.71532513450383 41.91112921390756),2424,SIMONS (ALMIRA),124,BOXING CENTER,INDOOR,-87.71532513,41.91112921,5555
POINT (-87.62820081186771 41.808899232763636),2425,TAYLOR (ROBERT ROCHON),271,BOXING CENTER,INDOOR,-87.62820081,41.80889923,5556
POINT (-87.64347842749326 41.81876951342265),2426,"TAYLOR-LAURIDSEN (JOHN, EMIL)",1025,SPRAY FEATURE,OUTDOOR,-87.64347843,41.81876951,5557
POINT (-87.64377139289924 41.817936320122925),2427,"TAYLOR-LAURIDSEN (JOHN, EMIL)",1025,FITNESS CENTER,INDOOR,-87.64377139,41.81793632,5558
POINT (-87.56444687849331 41.70593322115871),2428,TRUMBULL (LYMAN),16,GYMNASIUM,INDOOR,-87.56444688,41.70593322,5559
POINT (-87.66452539795085 41.88398864303449),2429,UNION,210,HORSESHOE COURT,OUTDOOR,-87.6645254,41.88398864,5560
POINT (-87.66456910096888 41.88401078572572),2430,UNION,210,HORSESHOE COURT,OUTDOOR,-87.6645691,41.88401079,5561
POINT (-87.68698144826973 42.00293646496159),2431,WARREN (LAURENCE),428,HORSESHOE COURT,OUTDOOR,-87.68698145,42.00293646,5565
POINT (-87.68703192497895 42.00292839598113),2432,WARREN (LAURENCE),428,HORSESHOE COURT,OUTDOOR,-87.68703192,42.0029284,5566
POINT (-87.61474803646824 41.79187360708602),2433,WASHINGTON (GEORGE),21,PLAYGROUND,OUTDOOR,-87.61474804,41.79187361,5567
POINT (-87.61535308313981 41.79924570298081),2434,WASHINGTON (GEORGE),21,SPRAY FEATURE,OUTDOOR,-87.61535308,41.7992457,5568
POINT (-87.61528485383654 41.79359386330292),2435,WASHINGTON (GEORGE),21,POOL (INDOOR),INDOOR,-87.61528485,41.79359386,5569
POINT (-87.61128505758747 41.79555004767206),2436,WASHINGTON (GEORGE),21,CRICKET FIELD,SPECIAL,-87.61128506,41.79555005,5570
POINT (-87.60990050632147 41.79623812713737),2437,WASHINGTON (GEORGE),21,CRICKET FIELD,SPECIAL,-87.60990051,41.79623813,5571
POINT (-87.61137527607923 41.796729797980255),2438,WASHINGTON (GEORGE),21,CRICKET FIELD,SPECIAL,-87.61137528,41.7967298,5572
POINT (-87.61277560473441 41.796053711422935),2439,WASHINGTON (GEORGE),21,CRICKET FIELD,SPECIAL,-87.6127756,41.79605371,5573
POINT (-87.6119793107375 41.7895841559979),2440,WASHINGTON (GEORGE),21,LAGOON,OUTDOOR,-87.61197931,41.78958416,5574
POINT (-87.61104558440911 41.79247852837952),2441,WASHINGTON (GEORGE),21,CASTING PIER,OUTDOOR,-87.61104558,41.79247853,5575
POINT (-87.63247561595585 41.825487076264324),2442,WENTWORTH (JOHN) GARDENS,286,FOOTBALL/SOCCER COMBO FLD,OUTDOOR,-87.63247562,41.82548708,5576
POINT (-87.67151175374056 42.01973152925803),2443,WHITE (WILLYE B.),1043,GYMNASIUM,INDOOR,-87.67151175,42.01973153,5577
POINT (-87.76032851223911 41.964647458782984),2444,WILSON (FRANK),145,FOOTBALL/SOCCER COMBO FLD,OUTDOOR,-87.76032851,41.96464746,5578
POINT (-87.58152070599733 41.78515355178037),2445,JACKSON (ANDREW),19,LAGOON,OUTDOOR,-87.58152071,41.78515355,5585
POINT (-87.57708439276064 41.7772048423186),2446,JACKSON (ANDREW),19,LAGOON,OUTDOOR,-87.57708439,41.77720484,5586
POINT (-87.70497385129312 41.92114967925099),2447,PALMER SQUARE,539,PLAYGROUND,OUTDOOR,-87.70497385,41.92114968,5741
POINT (-87.75219240132483 41.92259770276753),2448,BLACKHAWK,122,SHUFFLEBOARD,SPECIAL,-87.7521924,41.9225977,5632
POINT (-87.71951371251907 41.80244016066934),2449,CURIE (MARIE),408,TENNIS COURT,OUTDOOR,-87.71951371,41.80244016,5636
POINT (-87.71966347945633 41.80237460832931),2450,CURIE (MARIE),408,TENNIS COURT,OUTDOOR,-87.71966348,41.80237461,5637
POINT (-87.71980910018112 41.80232109749551),2451,CURIE (MARIE),408,TENNIS COURT,OUTDOOR,-87.7198091,41.8023211,5638
POINT (-87.71997093027302 41.80225862446547),2452,CURIE (MARIE),408,TENNIS COURT,OUTDOOR,-87.71997093,41.80225862,5639
POINT (-87.72013273009316 41.80219916723159),2453,CURIE (MARIE),408,TENNIS COURT,OUTDOOR,-87.72013273,41.80219917,5640
POINT (-87.71928874861115 41.876305569895564),2454,GARFIELD (JAMES),204,FOOTBALL/SOCCER COMBO FLD,OUTDOOR,-87.71928875,41.87630557,5646
POINT (-87.66170641938604 41.880513601507396),2455,PARK NO. 569,569,DOG FRIENDLY AREA,OUTDOOR,-87.66170642,41.8805136,5794
POINT (-87.73142387754724 41.78680358298743),2456,PASTEUR (LOUIS),247,ARTIFICIAL TURF REG,OUTDOOR,-87.7314163,41.78672167,5648
POINT (-87.5836445243605 41.77849535649863),2457,JACKSON (ANDREW),19,FOOTBALL/SOCCER COMBO FLD,OUTDOOR,-87.58364452,41.77849536,5649
POINT (-87.65048372919203 41.880180769188556),2458,BARTELME (MARY),542,SPRAY FEATURE,OUTDOOR,-87.65048373,41.88018077,5659
POINT (-87.73868067919393 41.769857916459806),2459,"MADIGAN (MICHAEL J., SR.)",484,BASEBALL SR,OUTDOOR,-87.73868068,41.76985792,5657
POINT (-87.73978427278655 41.76994551365142),2460,"MADIGAN (MICHAEL J., SR.)",484,BASEBALL JR/SOFTBALL,OUTDOOR,-87.73978427,41.76994551,5660
POINT (-87.73976495363236 41.76930288833062),2461,"MADIGAN (MICHAEL J., SR.)",484,BASEBALL JR/SOFTBALL,OUTDOOR,-87.73976495,41.76930289,5662
POINT (-87.73878138608704 41.77057025567201),2462,"MADIGAN (MICHAEL J., SR.)",484,BASEBALL JR/SOFTBALL,OUTDOOR,-87.73878139,41.77057026,5665
POINT (-87.73813776032364 41.77056062327269),2463,"MADIGAN (MICHAEL J., SR.)",484,BASEBALL JR/SOFTBALL,OUTDOOR,-87.73813776,41.77056062,5667
POINT (-87.6327335808851 41.964917142991126),2464,LINCOLN (ABRAHAM),100,NATURE/BIRD SANCTUARY,SPECIAL,-87.63273358,41.96491714,5691
POINT (-87.7658378398728 41.88831511319516),2465,AUSTIN TOWN HALL,207,CULTURAL CENTER,SPECIAL,-87.76583784,41.88831511,5692
POINT (-87.70075988031984 41.905665461968134),2466,HUMBOLDT (ALEXANDER VON),219,CULTURAL CENTER,SPECIAL,-87.70075988,41.90566546,5693
POINT (-87.63544020448843 41.91880909328637),2467,LINCOLN (ABRAHAM),100,CULTURAL CENTER,SPECIAL,-87.6354402,41.91880909,5694
POINT (-87.70387735956004 41.77078228443676),2468,MARQUETTE (JACQUES),10,CULTURAL CENTER,SPECIAL,-87.70387736,41.77078228,5699
POINT (-87.61617213578597 41.691919246458234),2469,PALMER (POTTER),13,CULTURAL CENTER,SPECIAL,-87.61617214,41.69191925,5696
POINT (-87.66778939885677 41.71861556049481),2470,RIDGE,175,CULTURAL CENTER,SPECIAL,-87.6677894,41.71861556,5697
POINT (-87.6111953185535 41.73015750279097),2471,TULEY (MURRAY),18,CULTURAL CENTER,SPECIAL,-87.61119532,41.7301575,5698
POINT (-87.63197154814085 41.67006912113065),2472,WEST PULLMAN,225,CULTURAL CENTER,SPECIAL,-87.63197155,41.67006912,5695
POINT (-87.67813995178679 42.01518349792309),2473,POTTAWATTOMIE,166,HANDBALL/RACQUET (IN),INDOOR,-87.67813995,42.0151835,5707
POINT (-87.67301511531397 41.85708770416977),2474,HARRISON (CARTER),213,ARTIFICIAL TURF REG,OUTDOOR,-87.6730076,41.85700579,5708
POINT (-87.63767010844334 41.76267508772479),2475,HAMILTON (ALEXANDER),9,ARCHERY RANGE,SPECIAL,-87.63767011,41.76267509,5709
POINT (-87.79343646856003 41.98790091113764),2476,NORWOOD,141,DOG FRIENDLY AREA,OUTDOOR,-87.79343647,41.98790091,5742
POINT (-87.64785207824445 41.96401566096796),2477,LINCOLN (ABRAHAM),100,DOG FRIENDLY AREA,OUTDOOR,-87.64785208,41.96401566,5743
POINT (-87.67673435414189 42.01703856985201),2478,POTTAWATTOMIE,166,DOG FRIENDLY AREA,OUTDOOR,-87.67673435,42.01703857,5744
POINT (-87.76599288307288 41.95643636823269),2479,PORTAGE,147,DOG FRIENDLY AREA,OUTDOOR,-87.76599288,41.95643637,5745
POINT (-87.64544983167278 41.95863187604058),2480,LINCOLN (ABRAHAM),100,GARDEN,OUTDOOR,-87.64544983,41.95863188,5759
POINT (-87.63616803742099 41.924126812952224),2481,LINCOLN (ABRAHAM),100,GARDEN,OUTDOOR,-87.63616804,41.92412681,5760
POINT (-87.72905993727882 41.77282522855038),2482,WEST LAWN,245,ARTIFICIAL TURF REG,OUTDOOR,-87.72905236,41.77274332,5762
POINT (-87.70167766261861 41.84117022337936),2483,LA VILLITA,553,PLAYGROUND,OUTDOOR,-87.70167766,41.84117022,5771
POINT (-87.70165000663572 41.840989248113665),2484,LA VILLITA,553,SPRAY FEATURE,OUTDOOR,-87.70165001,41.84098925,5772
POINT (-87.70212771066369 41.841155249685244),2485,LA VILLITA,553,SKATE PARK,OUTDOOR,-87.70212771,41.84115525,5773
POINT (-87.70214728062237 41.84193225296486),2486,LA VILLITA,553,BASKETBALL COURT,OUTDOOR,-87.70214728,41.84193225,5774
POINT (-87.70212616712926 41.84155254760446),2487,LA VILLITA,553,BASKETBALL COURT,OUTDOOR,-87.70212617,41.84155255,5775
POINT (-87.7014593793677 41.840080760435804),2488,LA VILLITA,553,ARTIFICIAL TURF REG,OUTDOOR,-87.70145183,41.83999885,5776
POINT (-87.70073225709893 41.84009963041666),2489,LA VILLITA,553,ARTIFICIAL TURF REG,OUTDOOR,-87.70072471,41.84001772,5777
POINT (-87.70215754349817 41.842037771597646),2490,LA VILLITA,553,BASKETBALL BACKBOARD,OUTDOOR,-87.70215754,41.84203777,5778
POINT (-87.70226673056011 41.84197600807563),2491,LA VILLITA,553,BASKETBALL BACKBOARD,OUTDOOR,-87.70226673,41.84197601,5779
POINT (-87.7020520963024 41.84198153978817),2492,LA VILLITA,553,BASKETBALL BACKBOARD,OUTDOOR,-87.7020521,41.84198154,5780
POINT (-87.70214521121233 41.84181460755449),2493,LA VILLITA,553,BASKETBALL BACKBOARD,OUTDOOR,-87.70214521,41.84181461,5781
POINT (-87.7022603434669 41.841855646004674),2494,LA VILLITA,553,BASKETBALL BACKBOARD,OUTDOOR,-87.70226034,41.84185565,5782
POINT (-87.70204229146086 41.84185871717781),2495,LA VILLITA,553,BASKETBALL BACKBOARD,OUTDOOR,-87.70204229,41.84185872,5783
POINT (-87.70213464852634 41.84166168305676),2496,LA VILLITA,553,BASKETBALL BACKBOARD,OUTDOOR,-87.70213465,41.84166168,5784
POINT (-87.70226389987336 41.841597127072916),2497,LA VILLITA,553,BASKETBALL BACKBOARD,OUTDOOR,-87.7022639,41.84159713,5785
POINT (-87.7020259103059 41.841608007229),2498,LA VILLITA,553,BASKETBALL BACKBOARD,OUTDOOR,-87.70202591,41.84160801,5786
POINT (-87.70226080324407 41.84147420987904),2499,LA VILLITA,553,BASKETBALL BACKBOARD,OUTDOOR,-87.7022608,41.84147421,5787
POINT (-87.70202579080714 41.84146999135385),2500,LA VILLITA,553,BASKETBALL BACKBOARD,OUTDOOR,-87.70202579,41.84146999,5788
POINT (-87.70213807894088 41.841398146690324),2501,LA VILLITA,553,BASKETBALL BACKBOARD,OUTDOOR,-87.70213808,41.84139815,5789
POINT (-87.66488447932255 41.84250464115927),2502,CANAL ORIGINS,502,CASTING PIER,OUTDOOR,-87.66488448,41.84250464,5790
POINT (-87.63453750792884 41.85817739946971),2503,TOM (PING) MEML.,481,BOAT LAUNCH NON-MOTORIZED,OUTDOOR,-87.63453751,41.8581774,5791
POINT (-87.61271967249267 41.88594878942),2504,GRANT (ULYSSES),24,HARBOR,OUTDOOR,-87.61271967,41.88594879,5793
POINT (-87.64428727738641 41.90555656428676),2505,STANTON (EDWIN),213,POOL (INDOOR),INDOOR,-87.64428728,41.90555656,5748
POINT (-87.52506471045008 41.721486881154036),2506,CALUMET,11,BOAT LAUNCH MOTORIZED,OUTDOOR,-87.52506471,41.72148688,5806
POINT (-87.52545826258267 41.72084430226141),2507,CALUMET,11,BOAT LAUNCH MOTORIZED,OUTDOOR,-87.52545826,41.7208443,5807
POINT (-87.67868242674827 42.01536880893809),2508,POTTAWATTOMIE,166,MINI-PITCH,OUTDOOR,-87.67867489,42.0152869,5814
POINT (-87.6119543862183 41.658131948461815),2509,GOLDEN GATE,288,FITNESS COURSE,OUTDOOR,-87.61195439,41.65813195,5815
POINT (-87.684055192895 41.70685530198415),2510,BEVERLY,254,SPORT ROLLER COURT,OUTDOOR,-87.68405519,41.7068553,5816
POINT (-87.62522846050696 41.85958287560553),2511,ANDERSON (FRED),561,DOG FRIENDLY AREA,OUTDOOR,-87.62522846,41.85958288,5820
POINT (-87.60668812418213 41.78675119060742),2512,WASHINGTON (GEORGE),21,GARDEN,OUTDOOR,-87.60668812,41.78675119,5821
POINT (-87.64945306334289 41.970672269287746),2513,LINCOLN (ABRAHAM),100,FOOTBALL/SOCCER COMBO FLD,OUTDOOR,-87.64945306,41.97067227,5826
POINT (-87.64956116503025 41.971577559634476),2514,LINCOLN (ABRAHAM),100,FOOTBALL/SOCCER COMBO FLD,OUTDOOR,-87.64956117,41.97157756,5827
POINT (-87.64756958321048 41.971484225918),2515,LINCOLN (ABRAHAM),100,FOOTBALL/SOCCER COMBO FLD,OUTDOOR,-87.64756958,41.97148423,5828
POINT (-87.6476582154165 41.97181202402415),2516,LINCOLN (ABRAHAM),100,FOOTBALL/SOCCER COMBO FLD,OUTDOOR,-87.64765822,41.97181202,5829
POINT (-87.64773570759193 41.97234459599079),2517,LINCOLN (ABRAHAM),100,FOOTBALL/SOCCER COMBO FLD,OUTDOOR,-87.64773571,41.9723446,5830
POINT (-87.69407317389151 42.01016543902869),2518,INDIAN BOUNDARY,165,NATURE CENTER,SPECIAL,-87.69407317,42.01016544,5832
POINT (-87.70206019474564 41.927650415582825),2519,NEIGHBORS' GARDEN,433,COMMUNITY GARDEN,OUTDOOR,-87.70206019,41.92765042,5833
POINT (-87.76753805950342 41.87397305389944),2520,COLUMBUS (CHRISTOPHER),209,BOWLING GREEN,SPECIAL,-87.76753806,41.87397305,5835
POINT (-87.62260506613893 41.868628624625515),2521,GRANT (ULYSSES),24,SKATE PARK,OUTDOOR,-87.62260507,41.86862862,5857
POINT (-87.61374041221399 41.85835123245362),2522,BURNHAM (DANIEL),27,SLED HILL,SPECIAL,-87.61374041,41.85835123,5858
POINT (-87.59898061814108 41.78615746019811),2523,MIDWAY PLAISANCE,1268,GARDEN,OUTDOOR,-87.59898062,41.78615746,5870
POINT (-87.58432649884865 41.776384876675024),2524,JACKSON (ANDREW),19,COMMUNITY GARDEN,OUTDOOR,-87.5843265,41.77638488,5871
POINT (-87.62153129365583 41.876477578847265),2525,GRANT (ULYSSES),24,COMMUNITY GARDEN,OUTDOOR,-87.62153129,41.87647758,5872
POINT (-87.62148178599205 41.874861176315015),2526,GRANT (ULYSSES),24,GARDEN,OUTDOOR,-87.62148179,41.87486118,5873
POINT (-87.61892662660134 41.87386847381666),2527,GRANT (ULYSSES),24,GARDEN,OUTDOOR,-87.61892663,41.87386847,5874
POINT (-87.61908229341923 41.87766649348684),2528,GRANT (ULYSSES),24,GARDEN,OUTDOOR,-87.61908229,41.87766649,5875
POINT (-87.62181752733233 41.856875535788944),2529,CHICAGO WOMEN'S PARK AND GARDENS,550,COMMUNITY GARDEN,OUTDOOR,-87.62181753,41.85687554,5876
POINT (-87.67367086063605 41.89839621634776),2530,HONORÉ (BERTHA PALMER),520,COMMUNITY GARDEN,OUTDOOR,-87.67367086,41.89839622,5882
POINT (-87.64960712855185 41.964144023703135),2531,CLARENDON COMM. CTR.,1002,COMMUNITY GARDEN,OUTDOOR,-87.64960713,41.96414402,5883
POINT (-87.57767713441189 41.71484006349556),2532,BYRNES (MARIAN),562,NATURE/BIRD SANCTUARY,SPECIAL,-87.57767713,41.71484006,5892
POINT (-87.5802648869345 41.78466283120412),2533,JACKSON (ANDREW),19,NATURE/BIRD SANCTUARY,SPECIAL,-87.58026489,41.78466283,5893
POINT (-87.58241755334726 41.78367130417094),2534,JACKSON (ANDREW),19,NATURE/BIRD SANCTUARY,SPECIAL,-87.58241755,41.7836713,5894
POINT (-87.70190412651031 41.76823736445842),2535,MARQUETTE (JACQUES),10,NATURE/BIRD SANCTUARY,SPECIAL,-87.70190413,41.76823736,5895
POINT (-87.72502044893895 41.98915047801623),2536,NORTH PARK VILLAGE NATURE CENTER,533,NATURE/BIRD SANCTUARY,SPECIAL,-87.72502045,41.98915048,5896
POINT (-87.60857556676048 41.8590080835527),2537,NORTHERLY ISLAND,34,NATURE/BIRD SANCTUARY,SPECIAL,-87.60857557,41.85900808,5897
POINT (-87.64871301692703 41.84310021996538),2538,PALMISANO (HENRY),531,NATURE/BIRD SANCTUARY,SPECIAL,-87.64871302,41.84310022,5898
POINT (-87.56043462824611 41.767977991349596),2539,SOUTH SHORE CULTL. CTR.,429,NATURE/BIRD SANCTUARY,SPECIAL,-87.56043463,41.76797799,5899
POINT (-87.68183216487532 41.97379302922162),2540,WINNEMAC,486,NATURE/BIRD SANCTUARY,SPECIAL,-87.68183216,41.97379303,5900
POINT (-87.64023802730046 41.94857429792764),2541,LINCOLN (ABRAHAM),100,NATURE/BIRD SANCTUARY,SPECIAL,-87.64023803,41.9485743,5901
POINT (-87.65640561558166 42.006654077588536),2542,LOYOLA,115,NATURE/BIRD SANCTUARY,SPECIAL,-87.65640562,42.00665408,5902
POINT (-87.57134937226003 41.691692602728715),2543,PARK NO. 564,564,WETLAND AREA,OUTDOOR,-87.57134937,41.6916926,5903
POINT (-87.56547828486609 41.65631811370984),2544,HEGEWISCH MARSH,563,WETLAND AREA,OUTDOOR,-87.56547828,41.65631811,5904
POINT (-87.56898754997802 41.647783624549426),2545,PARK NO. 576,576,WETLAND AREA,OUTDOOR,-87.56898755,41.64778362,5905
POINT (-87.65771868621054 41.77264212417694),2546,OGDEN (WILLIAM),8,GARDEN,OUTDOOR,-87.65771869,41.77264212,5907
POINT (-87.71842321410553 41.88042246323235),2547,GARFIELD (JAMES),204,GARDEN,OUTDOOR,-87.71842321,41.88042246,5908
POINT (-87.76714583896772 41.87585726198342),2548,COLUMBUS (CHRISTOPHER),209,NATURE/BIRD SANCTUARY,SPECIAL,-87.76714584,41.87585726,5911
POINT (-87.76187796181024 41.99977729240774),2549,EDGEBROOK,335,BASKETBALL BACKBOARD,OUTDOOR,-87.76187796,41.99977729,5915
POINT (-87.76179849317026 41.99974685024793),2550,EDGEBROOK,335,BASKETBALL COURT,OUTDOOR,-87.76179849,41.99974685,5913
POINT (-87.76172495477446 41.99971180719516),2551,EDGEBROOK,335,BASKETBALL BACKBOARD,OUTDOOR,-87.76172495,41.99971181,5914
POINT (-87.70531703710371 41.76498381519779),2552,MARQUETTE (JACQUES),10,COMMUNITY GARDEN,OUTDOOR,-87.70531704,41.76498382,5922
POINT (-87.78646970253538 41.966119473477356),2553,DUNHAM (ROBERT),258,TENNIS COURT,OUTDOOR,-87.7864697,41.96611947,5923
POINT (-87.7849399242684 41.965793627941466),2554,DUNHAM (ROBERT),258,FOOTBALL/SOCCER COMBO FLD,OUTDOOR,-87.78493992,41.96579363,5924
POINT (-87.79280510938894 41.98550418624546),2555,NORWOOD,141,BASKETBALL COURT,OUTDOOR,-87.79280511,41.98550419,5925
POINT (-87.79287805957213 41.98549002183998),2556,NORWOOD,141,BASKETBALL BACKBOARD,OUTDOOR,-87.79287806,41.98549002,5926
POINT (-87.70220160244902 41.83965223483327),2557,LA VILLITA,553,BASEBALL JR/SOFTBALL,OUTDOOR,-87.7022016,41.83965223,5938
POINT (-87.70139166124372 41.83946907404651),2558,LA VILLITA,553,BASEBALL SR,OUTDOOR,-87.70139166,41.83946907,5939
POINT (-87.70242358472716 41.84010309542476),2559,LA VILLITA,553,FOOTBALL/SOCCER COMBO FLD,OUTDOOR,-87.70242358,41.8401031,5940
